#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Transverse RW dipolar bunch wake, x-plane
# Bellows length has been subtracted from the RW impedance.
# No beta multiplication is applied in this cell.
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp [V/pC/m]"
#------------------------
33.345915103340	1.8661952062721e+03
33.348913027920	1.8660714773885e+03
33.351910952500	1.8659477647651e+03
33.354908877080	1.8658240684584e+03
33.357906801660	1.8657003885249e+03
33.360904726240	1.8655767250210e+03
33.363902650820	1.8654530780033e+03
33.366900575400	1.8653294475281e+03
33.369898499980	1.8652058336516e+03
33.372896424560	1.8650822364300e+03
33.375894349140	1.8649586559192e+03
33.378892273720	1.8648350921752e+03
33.381890198300	1.8647115452536e+03
33.384888122880	1.8645880152099e+03
33.387886047460	1.8644645020994e+03
33.390883972040	1.8643410059771e+03
33.393881896620	1.8642175268979e+03
33.396879821200	1.8640940649163e+03
33.399877745780	1.8639706200866e+03
33.402875670360	1.8638471924627e+03
33.405873594940	1.8637237820983e+03
33.408871519520	1.8636003890467e+03
33.411869444100	1.8634770133608e+03
33.414867368680	1.8633536550933e+03
33.417865293260	1.8632303142963e+03
33.420863217840	1.8631069910216e+03
33.423861142420	1.8629836853205e+03
33.426859067000	1.8628603972441e+03
33.429856991580	1.8627371268426e+03
33.432854916160	1.8626138741661e+03
33.435852840740	1.8624906392641e+03
33.438850765320	1.8623674221856e+03
33.441848689900	1.8622442229790e+03
33.444846614480	1.8621210416921e+03
33.447844539060	1.8619978783724e+03
33.450842463640	1.8618747330667e+03
33.453840388220	1.8617516058210e+03
33.456838312800	1.8616284966810e+03
33.459836237380	1.8615054056916e+03
33.462834161960	1.8613823328971e+03
33.465832086540	1.8612592783413e+03
33.468830011120	1.8611362420670e+03
33.471827935700	1.8610132241167e+03
33.474825860280	1.8608902245319e+03
33.477823784860	1.8607672433536e+03
33.480821709440	1.8606442806219e+03
33.483819634020	1.8605213363763e+03
33.486817558600	1.8603984106556e+03
33.489815483180	1.8602755034976e+03
33.492813407760	1.8601526149396e+03
33.495811332340	1.8600297450180e+03
33.498809256920	1.8599068937683e+03
33.501807181500	1.8597840612253e+03
33.504805106080	1.8596612474229e+03
33.507803030660	1.8595384523944e+03
33.510800955240	1.8594156761719e+03
33.513798879820	1.8592929187870e+03
33.516796804400	1.8591701802701e+03
33.519794728980	1.8590474606510e+03
33.522792653560	1.8589247599584e+03
33.525790578140	1.8588020782203e+03
33.528788502720	1.8586794154637e+03
33.531786427300	1.8585567717146e+03
33.534784351880	1.8584341469982e+03
33.537782276460	1.8583115413387e+03
33.540780201040	1.8581889547595e+03
33.543778125620	1.8580663872828e+03
33.546776050200	1.8579438389301e+03
33.549773974780	1.8578213097218e+03
33.552771899360	1.8576987996774e+03
33.555769823940	1.8575763088153e+03
33.558767748520	1.8574538371530e+03
33.561765673100	1.8573313847072e+03
33.564763597680	1.8572089514932e+03
33.567761522260	1.8570865375256e+03
33.570759446840	1.8569641428179e+03
33.573757371420	1.8568417673827e+03
33.576755296000	1.8567194112315e+03
33.579753220580	1.8565970743747e+03
33.582751145160	1.8564747568217e+03
33.585749069740	1.8563524585812e+03
33.588746994320	1.8562301796604e+03
33.591744918900	1.8561079200657e+03
33.594742843480	1.8559856798025e+03
33.597740768060	1.8558634588751e+03
33.600738692640	1.8557412572868e+03
33.603736617220	1.8556190750399e+03
33.606734541800	1.8554969121354e+03
33.609732466380	1.8553747685737e+03
33.612730390960	1.8552526443539e+03
33.615728315540	1.8551305394739e+03
33.618726240120	1.8550084539309e+03
33.621724164700	1.8548863877209e+03
33.624722089280	1.8547643408388e+03
33.627720013860	1.8546423132785e+03
33.630717938440	1.8545203050331e+03
33.633715863020	1.8543983160942e+03
33.636713787600	1.8542763464527e+03
33.639711712180	1.8541543960985e+03
33.642709636760	1.8540324650203e+03
33.645707561340	1.8539105532058e+03
33.648705485920	1.8537886606417e+03
33.651703410500	1.8536667873138e+03
33.654701335080	1.8535449332067e+03
33.657699259660	1.8534230983042e+03
33.660697184240	1.8533012825887e+03
33.663695108820	1.8531794860422e+03
33.666693033400	1.8530577086451e+03
33.669690957980	1.8529359503772e+03
33.672688882560	1.8528142112171e+03
33.675686807140	1.8526924911427e+03
33.678684731720	1.8525707901305e+03
33.681682656300	1.8524491081565e+03
33.684680580880	1.8523274451953e+03
33.687678505460	1.8522058012209e+03
33.690676430040	1.8520841762062e+03
33.693674354620	1.8519625701231e+03
33.696672279200	1.8518409829427e+03
33.699670203780	1.8517194146351e+03
33.702668128360	1.8515978651695e+03
33.705666052940	1.8514763345141e+03
33.708663977520	1.8513548226365e+03
33.711661902100	1.8512333295030e+03
33.714659826680	1.8511118550794e+03
33.717657751260	1.8509903993304e+03
33.720655675840	1.8508689622199e+03
33.723653600420	1.8507475437109e+03
33.726651525000	1.8506261437657e+03
33.729649449580	1.8505047623457e+03
33.732647374160	1.8503833994113e+03
33.735645298740	1.8502620549224e+03
33.738643223320	1.8501407288380e+03
33.741641147900	1.8500194211161e+03
33.744639072480	1.8498981317143e+03
33.747636997060	1.8497768605891e+03
33.750634921640	1.8496556076964e+03
33.753632846220	1.8495343729915e+03
33.756630770800	1.8494131564287e+03
33.759628695380	1.8492919579618e+03
33.762626619960	1.8491707775437e+03
33.765624544540	1.8490496151269e+03
33.768622469120	1.8489284706629e+03
33.771620393700	1.8488073441028e+03
33.774618318280	1.8486862353969e+03
33.777616242860	1.8485651444949e+03
33.780614167440	1.8484440713460e+03
33.783612092020	1.8483230158987e+03
33.786610016600	1.8482019781007e+03
33.789607941180	1.8480809578996e+03
33.792605865760	1.8479599552420e+03
33.795603790340	1.8478389700742e+03
33.798601714920	1.8477180023418e+03
33.801599639500	1.8475970519901e+03
33.804597564080	1.8474761189636e+03
33.807595488660	1.8473552032066e+03
33.810593413240	1.8472343046628e+03
33.813591337820	1.8471134232754e+03
33.816589262400	1.8469925589873e+03
33.819587186980	1.8468717117407e+03
33.822585111560	1.8467508814777e+03
33.825583036140	1.8466300681398e+03
33.828580960720	1.8465092716684e+03
33.831578885300	1.8463884920040e+03
33.834576809880	1.8462677290874e+03
33.837574734460	1.8461469828586e+03
33.840572659040	1.8460262532574e+03
33.843570583620	1.8459055402235e+03
33.846568508200	1.8457848436961e+03
33.849566432780	1.8456641636141e+03
33.852564357360	1.8455434999163e+03
33.855562281940	1.8454228525413e+03
33.858560206520	1.8453022214273e+03
33.861558131100	1.8451816065124e+03
33.864556055680	1.8450610077347e+03
33.867553980260	1.8449404250317e+03
33.870551904840	1.8448198583412e+03
33.873549829420	1.8446993076005e+03
33.876547754000	1.8445787727472e+03
33.879545678580	1.8444582537183e+03
33.882543603160	1.8443377504512e+03
33.885541527740	1.8442172628829e+03
33.888539452320	1.8440967909504e+03
33.891537376900	1.8439763345910e+03
33.894535301480	1.8438558937415e+03
33.897533226060	1.8437354683390e+03
33.900531150640	1.8436150583205e+03
33.903529075220	1.8434946636232e+03
33.906526999800	1.8433742841842e+03
33.909524924380	1.8432539199407e+03
33.912522848960	1.8431335708300e+03
33.915520773540	1.8430132367895e+03
33.918518698120	1.8428929177567e+03
33.921516622700	1.8427726136694e+03
33.924514547280	1.8426523244654e+03
33.927512471860	1.8425320500826e+03
33.930510396440	1.8424117904592e+03
33.933508321020	1.8422915455337e+03
33.936506245600	1.8421713152446e+03
33.939504170180	1.8420510995309e+03
33.942502094760	1.8419308983316e+03
33.945500019340	1.8418107115860e+03
33.948497943920	1.8416905392340e+03
33.951495868500	1.8415703812154e+03
33.954493793080	1.8414502374705e+03
33.957491717660	1.8413301079400e+03
33.960489642240	1.8412099925648e+03
33.963487566820	1.8410898912864e+03
33.966485491400	1.8409698040464e+03
33.969483415980	1.8408497307869e+03
33.972481340560	1.8407296714506e+03
33.975479265140	1.8406096259804e+03
33.978477189720	1.8404895943197e+03
33.981475114300	1.8403695764125e+03
33.984473038880	1.8402495722030e+03
33.987470963460	1.8401295816361e+03
33.990468888040	1.8400096046572e+03
33.993466812620	1.8398896412122e+03
33.996464737200	1.8397696912475e+03
33.999462661780	1.8396497547100e+03
34.002460586360	1.8395298315473e+03
34.005458510940	1.8394099217075e+03
34.008456435520	1.8392900251392e+03
34.011454360100	1.8391701417919e+03
34.014452284680	1.8390502716154e+03
34.017450209260	1.8389304145602e+03
34.020448133840	1.8388105705777e+03
34.023446058420	1.8386907396195e+03
34.026443983000	1.8385709216384e+03
34.029441907580	1.8384511165875e+03
34.032439832160	1.8383313244207e+03
34.035437756740	1.8382115450927e+03
34.038435681320	1.8380917785588e+03
34.041433605900	1.8379720247751e+03
34.044431530480	1.8378522836985e+03
34.047429455060	1.8377325552865e+03
34.050427379640	1.8376128394976e+03
34.053425304220	1.8374931362908e+03
34.056423228800	1.8373734456261e+03
34.059421153380	1.8372537674643e+03
34.062419077960	1.8371341017669e+03
34.065417002540	1.8370144484963e+03
34.068414927120	1.8368948076157e+03
34.071412851700	1.8367751790892e+03
34.074410776280	1.8366555628817e+03
34.077408700860	1.8365359589590e+03
34.080406625440	1.8364163672877e+03
34.083404550020	1.8362967878354e+03
34.086402474600	1.8361772205706e+03
34.089400399180	1.8360576654625e+03
34.092398323760	1.8359381224814e+03
34.095396248340	1.8358185915984e+03
34.098394172920	1.8356990727856e+03
34.101392097500	1.8355795660161e+03
34.104390022080	1.8354600712638e+03
34.107387946660	1.8353405885035e+03
34.110385871240	1.8352211177112e+03
34.113383795820	1.8351016588637e+03
34.116381720400	1.8349822119386e+03
34.119379644980	1.8348627769149e+03
34.122377569560	1.8347433537721e+03
34.125375494140	1.8346239424911e+03
34.128373418720	1.8345045430535e+03
34.131371343300	1.8343851554419e+03
34.134369267880	1.8342657796402e+03
34.137367192460	1.8341464156330e+03
34.140365117040	1.8340270634059e+03
34.143363041620	1.8339077229457e+03
34.146360966200	1.8337883942402e+03
34.149358890780	1.8336690772780e+03
34.152356815360	1.8335497720489e+03
34.155354739940	1.8334304785438e+03
34.158352664520	1.8333111967543e+03
34.161350589100	1.8331919266734e+03
34.164348513680	1.8330726682949e+03
34.167346438260	1.8329534216137e+03
34.170344362840	1.8328341866258e+03
34.173342287420	1.8327149633280e+03
34.176340212000	1.8325957517184e+03
34.179338136580	1.8324765517960e+03
34.182336061160	1.8323573635609e+03
34.185333985740	1.8322381870141e+03
34.188331910320	1.8321190221578e+03
34.191329834900	1.8319998689952e+03
34.194327759480	1.8318807275303e+03
34.197325684060	1.8317615977685e+03
34.200323608640	1.8316424797160e+03
34.203321533220	1.8315233733800e+03
34.206319457800	1.8314042787688e+03
34.209317382380	1.8312851958917e+03
34.212315306960	1.8311661247591e+03
34.215313231540	1.8310470653823e+03
34.218311156120	1.8309280177736e+03
34.221309080700	1.8308089819463e+03
34.224307005280	1.8306899579149e+03
34.227304929860	1.8305709456947e+03
34.230302854440	1.8304519453020e+03
34.233300779020	1.8303329567541e+03
34.236298703600	1.8302139800694e+03
34.239296628180	1.8300950152672e+03
34.242294552760	1.8299760623676e+03
34.245292477340	1.8298571213919e+03
34.248290401920	1.8297381923622e+03
34.251288326500	1.8296192753018e+03
34.254286251080	1.8295003702346e+03
34.257284175660	1.8293814771857e+03
34.260282100240	1.8292625961809e+03
34.263280024820	1.8291437272472e+03
34.266277949400	1.8290248704122e+03
34.269275873980	1.8289060257046e+03
34.272273798560	1.8287871931540e+03
34.275271723140	1.8286683727908e+03
34.278269647720	1.8285495646463e+03
34.281267572300	1.8284307687526e+03
34.284265496880	1.8283119851429e+03
34.287263421460	1.8281932138509e+03
34.290261346040	1.8280744549113e+03
34.293259270620	1.8279557083598e+03
34.296257195200	1.8278369742325e+03
34.299255119780	1.8277182525667e+03
34.302253044360	1.8275995434003e+03
34.305250968940	1.8274808467719e+03
34.308248893520	1.8273621627211e+03
34.311246818100	1.8272434912879e+03
34.314244742680	1.8271248325135e+03
34.317242667260	1.8270061864395e+03
34.320240591840	1.8268875531083e+03
34.323238516420	1.8267689325629e+03
34.326236441000	1.8266503248471e+03
34.329234365580	1.8265317300055e+03
34.332232290160	1.8264131480831e+03
34.335230214740	1.8262945791257e+03
34.338228139320	1.8261760231796e+03
34.341226063900	1.8260574802920e+03
34.344223988480	1.8259389505103e+03
34.347221913060	1.8258204338829e+03
34.350219837640	1.8257019304583e+03
34.353217762220	1.8255834402861e+03
34.356215686800	1.8254649634160e+03
34.359213611380	1.8253464998985e+03
34.362211535960	1.8252280497844e+03
34.365209460540	1.8251096131251e+03
34.368207385120	1.8249911899725e+03
34.371205309700	1.8248727803790e+03
34.374203234280	1.8247543843973e+03
34.377201158860	1.8246360020806e+03
34.380199083440	1.8245176334825e+03
34.383197008020	1.8243992786570e+03
34.386194932600	1.8242809376586e+03
34.389192857180	1.8241626105419e+03
34.392190781760	1.8240442973621e+03
34.395188706340	1.8239259981746e+03
34.398186630920	1.8238077130351e+03
34.401184555500	1.8236894419995e+03
34.404182480080	1.8235711851243e+03
34.407180404660	1.8234529424659e+03
34.410178329240	1.8233347140811e+03
34.413176253820	1.8232165000269e+03
34.416174178400	1.8230983003605e+03
34.419172102980	1.8229801151394e+03
34.422170027560	1.8228619444209e+03
34.425167952140	1.8227437882629e+03
34.428165876720	1.8226256467232e+03
34.431163801300	1.8225075198597e+03
34.434161725880	1.8223894077304e+03
34.437159650460	1.8222713103934e+03
34.440157575040	1.8221532279069e+03
34.443155499620	1.8220351603291e+03
34.446153424200	1.8219171077183e+03
34.449151348780	1.8217990701325e+03
34.452149273360	1.8216810476300e+03
34.455147197940	1.8215630402691e+03
34.458145122520	1.8214450481077e+03
34.461143047100	1.8213270712040e+03
34.464140971680	1.8212091096158e+03
34.467138896260	1.8210911634011e+03
34.470136820840	1.8209732326175e+03
34.473134745420	1.8208553173225e+03
34.476132670000	1.8207374175737e+03
34.479130594580	1.8206195334283e+03
34.482128519160	1.8205016649431e+03
34.485126443740	1.8203838121751e+03
34.488124368320	1.8202659751809e+03
34.491122292900	1.8201481540167e+03
34.494120217480	1.8200303487385e+03
34.497118142060	1.8199125594023e+03
34.500116066640	1.8197947860633e+03
34.503113991220	1.8196770287768e+03
34.506111915800	1.8195592875975e+03
34.509109840380	1.8194415625799e+03
34.512107764960	1.8193238537780e+03
34.515105689540	1.8192061612455e+03
34.518103614120	1.8190884850356e+03
34.521101538700	1.8189708252013e+03
34.524099463280	1.8188531817948e+03
34.527097387860	1.8187355548682e+03
34.530095312440	1.8186179444729e+03
34.533093237020	1.8185003506598e+03
34.536091161600	1.8183827734795e+03
34.539089086180	1.8182652129818e+03
34.542087010760	1.8181476692163e+03
34.545084935340	1.8180301422317e+03
34.548082859920	1.8179126320764e+03
34.551080784500	1.8177951387981e+03
34.554078709080	1.8176776624438e+03
34.557076633660	1.8175602030601e+03
34.560074558240	1.8174427606928e+03
34.563072482820	1.8173253353872e+03
34.566070407400	1.8172079271879e+03
34.569068331980	1.8170905361388e+03
34.572066256560	1.8169731622831e+03
34.575064181140	1.8168558056633e+03
34.578062105720	1.8167384663213e+03
34.581060030300	1.8166211442981e+03
34.584057954880	1.8165038396342e+03
34.587055879460	1.8163865523692e+03
34.590053804040	1.8162692825419e+03
34.593051728620	1.8161520301905e+03
34.596049653200	1.8160347953522e+03
34.599047577780	1.8159175780635e+03
34.602045502360	1.8158003783603e+03
34.605043426940	1.8156831962774e+03
34.608041351520	1.8155660318488e+03
34.611039276100	1.8154488851079e+03
34.614037200680	1.8153317560869e+03
34.617035125260	1.8152146448175e+03
34.620033049840	1.8150975513304e+03
34.623030974420	1.8149804756552e+03
34.626028899000	1.8148634178209e+03
34.629026823580	1.8147463778556e+03
34.632024748160	1.8146293557863e+03
34.635022672740	1.8145123516393e+03
34.638020597320	1.8143953654398e+03
34.641018521900	1.8142783972122e+03
34.644016446480	1.8141614469799e+03
34.647014371060	1.8140445147655e+03
34.650012295640	1.8139276005904e+03
34.653010220220	1.8138107044753e+03
34.656008144800	1.8136938264397e+03
34.659006069380	1.8135769665024e+03
34.662003993960	1.8134601246810e+03
34.665001918540	1.8133433009923e+03
34.667999843120	1.8132264954519e+03
34.670997767700	1.8131097080747e+03
34.673995692280	1.8129929388743e+03
34.676993616860	1.8128761878636e+03
34.679991541440	1.8127594550543e+03
34.682989466020	1.8126427404572e+03
34.685987390600	1.8125260440820e+03
34.688985315180	1.8124093659375e+03
34.691983239760	1.8122927060313e+03
34.694981164340	1.8121760643703e+03
34.697979088920	1.8120594409602e+03
34.700977013500	1.8119428358055e+03
34.703974938080	1.8118262489101e+03
34.706972862660	1.8117096802765e+03
34.709970787240	1.8115931299064e+03
34.712968711820	1.8114765978003e+03
34.715966636400	1.8113600839580e+03
34.718964560980	1.8112435883778e+03
34.721962485560	1.8111271110575e+03
34.724960410140	1.8110106519934e+03
34.727958334720	1.8108942111812e+03
34.730956259300	1.8107777886152e+03
34.733954183880	1.8106613842890e+03
34.736952108460	1.8105449981950e+03
34.739950033040	1.8104286303246e+03
34.742947957620	1.8103122806683e+03
34.745945882200	1.8101959492155e+03
34.748943806780	1.8100796359546e+03
34.751941731360	1.8099633408730e+03
34.754939655940	1.8098470639571e+03
34.757937580520	1.8097308051923e+03
34.760935505100	1.8096145645630e+03
34.763933429680	1.8094983420528e+03
34.766931354260	1.8093821376440e+03
34.769929278840	1.8092659513181e+03
34.772927203420	1.8091497830556e+03
34.775925128000	1.8090336328360e+03
34.778923052580	1.8089175006380e+03
34.781920977160	1.8088013864391e+03
34.784918901740	1.8086852902160e+03
34.787916826320	1.8085692119444e+03
