#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Beta-weighted transverse dipolar bunch wake, y-plane
#"s / mm"	"W_perp_beta [V/pC]"
#------------------------
28.300408035200	2.7983214104129e+03
28.330387281000	2.7938839191673e+03
28.360366526800	2.7893218065035e+03
28.390345772600	2.7846375484886e+03
28.420325018400	2.7798336958548e+03
28.450304264200	2.7749128726894e+03
28.480283510000	2.7698777750575e+03
28.510262755800	2.7647311695615e+03
28.540242001600	2.7594758918343e+03
28.570221247400	2.7541148449696e+03
28.600200493200	2.7486509978894e+03
28.630179739000	2.7430873836493e+03
28.660158984800	2.7374270976828e+03
28.690138230600	2.7316732959855e+03
28.720117476400	2.7258291932411e+03
28.750096722200	2.7198980608890e+03
28.780075968000	2.7138832251356e+03
28.810055213800	2.7077880649109e+03
28.840034459600	2.7016160097701e+03
28.870013705400	2.6953705377444e+03
28.899992951200	2.6890551731393e+03
28.929972197000	2.6826734842839e+03
28.959951442800	2.6762290812326e+03
28.989930688600	2.6697256134203e+03
29.019909934400	2.6631667672722e+03
29.049889180200	2.6565562637720e+03
29.079868426000	2.6498978559875e+03
29.109847671800	2.6431953265581e+03
29.139826917600	2.6364524851436e+03
29.169806163400	2.6296731658382e+03
29.199785409200	2.6228612245507e+03
29.229764655000	2.6160205363525e+03
29.259743900800	2.6091549927967e+03
29.289723146600	2.6022684992088e+03
29.319702392400	2.5953649719527e+03
29.349681638200	2.5884483356724e+03
29.379660884000	2.5815225205137e+03
29.409640129800	2.5745914593256e+03
29.439619375600	2.5676590848458e+03
29.469598621400	2.5607293268718e+03
29.499577867200	2.5538061094185e+03
29.529557113000	2.5468933478678e+03
29.559536358800	2.5399949461087e+03
29.589515604600	2.5331147936734e+03
29.619494850400	2.5262567628699e+03
29.649474096200	2.5194247059143e+03
29.679453342000	2.5126224520649e+03
29.709432587800	2.5058538047601e+03
29.739411833600	2.4991225387641e+03
29.769391079400	2.4924323973201e+03
29.799370325200	2.4857870893163e+03
29.829349571000	2.4791902864650e+03
29.859328816800	2.4726456204985e+03
29.889308062600	2.4661566803833e+03
29.919287308400	2.4597270095557e+03
29.949266554200	2.4533601031806e+03
29.979245800000	2.4470594054370e+03
30.009225045800	2.4408283068306e+03
30.039204291600	2.4346701415382e+03
30.069183537400	2.4285881847843e+03
30.099162783200	2.4225856502533e+03
30.129142029000	2.4166656875398e+03
30.159121274800	2.4108313796380e+03
30.189100520600	2.4050857404737e+03
30.219079766400	2.3994317124811e+03
30.249059012200	2.3938721642254e+03
30.279038258000	2.3884098880748e+03
30.309017503800	2.3830475979234e+03
30.338996749600	2.3777879269668e+03
30.368975995400	2.3726334255333e+03
30.398955241200	2.3675865589715e+03
30.428934487000	2.3626497055977e+03
30.458913732800	2.3578251547041e+03
30.488892978600	2.3531151046295e+03
30.518872224400	2.3485216608958e+03
30.548851470200	2.3440468344097e+03
30.578830716000	2.3396925397342e+03
30.608809961800	2.3354605934286e+03
30.638789207600	2.3313527124612e+03
30.668768453400	2.3273705126950e+03
30.698747699200	2.3235155074476e+03
30.728726945000	2.3197891061279e+03
30.758706190800	2.3161926129501e+03
30.788685436600	2.3127272257265e+03
30.818664682400	2.3093940347407e+03
30.848643928200	2.3061940217022e+03
30.878623174000	2.3031280587831e+03
30.908602419800	2.3001969077388e+03
30.938581665600	2.2974012191133e+03
30.968560911400	2.2947415315294e+03
30.998540157200	2.2922182710663e+03
31.028519403000	2.2898317507230e+03
31.058498648800	2.2875821699710e+03
31.088477894600	2.2854696143941e+03
31.118457140400	2.2834940554182e+03
31.148436386200	2.2816553501299e+03
31.178415632000	2.2799532411861e+03
31.208394877800	2.2783873568121e+03
31.238374123600	2.2769572108920e+03
31.268353369400	2.2756622031486e+03
31.298332615200	2.2745016194142e+03
31.328311861000	2.2734746319926e+03
31.358291106800	2.2725803001115e+03
31.388270352600	2.2718175704653e+03
31.418249598400	2.2711852778481e+03
31.448228844200	2.2706821458774e+03
31.478208090000	2.2703067878066e+03
31.508187335800	2.2700577074270e+03
31.538166581600	2.2699333000585e+03
31.568145827400	2.2699318536279e+03
31.598125073200	2.2700515498346e+03
31.628104319000	2.2702904654032e+03
31.658083564800	2.2706465734209e+03
31.688062810600	2.2711177447602e+03
31.718042056400	2.2717017495852e+03
31.748021302200	2.2723962589400e+03
31.778000548000	2.2731988464189e+03
31.807979793800	2.2741069899169e+03
31.837959039600	2.2751180734584e+03
31.867938285400	2.2762293891042e+03
31.897917531200	2.2774381389336e+03
31.927896777000	2.2787414371015e+03
31.957876022800	2.2801363119688e+03
31.987855268600	2.2816197083025e+03
32.017834514400	2.2831884895472e+03
32.047813760200	2.2848394401627e+03
32.077793006000	2.2865692680285e+03
32.107772251800	2.2883746069112e+03
32.137751497600	2.2902520189949e+03
32.167730743400	2.2921979974707e+03
32.197709989200	2.2942089691842e+03
32.227689235000	2.2962812973388e+03
32.257668480800	2.2984112842523e+03
32.287647726600	2.3005951741644e+03
32.317626972400	2.3028291560939e+03
32.347606218200	2.3051093667413e+03
32.377585464000	2.3074318934364e+03
32.407564709800	2.3097927771276e+03
32.437543955600	2.3121880154093e+03
32.467523201400	2.3146135655876e+03
32.497502447200	2.3170653477791e+03
32.527481693000	2.3195392480411e+03
32.557460938800	2.3220311215318e+03
32.587440184600	2.3245367956956e+03
32.617419430400	2.3270520734724e+03
32.647398676200	2.3295727365285e+03
32.677377922000	2.3320945485044e+03
32.707357167800	2.3346132582789e+03
32.737336413600	2.3371246032459e+03
32.767315659400	2.3396243126005e+03
32.797294905200	2.3421081106324e+03
32.827274151000	2.3445717200244e+03
32.857253396800	2.3470108651508e+03
32.887232642600	2.3494212753759e+03
32.917211888400	2.3517986883478e+03
32.947191134200	2.3541388532852e+03
32.977170380000	2.3564375342544e+03
33.007149625800	2.3586905134341e+03
33.037128871600	2.3608935943641e+03
33.067108117400	2.3630426051768e+03
33.097087363200	2.3651334018070e+03
33.127066609000	2.3671618711783e+03
33.157045854800	2.3691239343629e+03
33.187025100600	2.3710155497128e+03
33.217004346400	2.3728327159582e+03
33.246983592200	2.3745714752724e+03
33.276962838000	2.3762279162985e+03
33.306942083800	2.3777981771376e+03
33.336921329600	2.3792784482931e+03
33.366900575400	2.3806649755716e+03
33.396879821200	2.3819540629355e+03
33.426859067000	2.3831420753058e+03
33.456838312800	2.3842254413129e+03
33.486817558600	2.3852006559929e+03
33.516796804400	2.3860642834262e+03
33.546776050200	2.3868129593175e+03
33.576755296000	2.3874433935141e+03
33.606734541800	2.3879523724603e+03
33.636713787600	2.3883367615866e+03
33.666693033400	2.3885935076303e+03
33.696672279200	2.3887196408866e+03
33.726651525000	2.3887122773885e+03
33.756630770800	2.3885686210116e+03
33.786610016600	2.3882859655051e+03
33.816589262400	2.3878616964442e+03
33.846568508200	2.3872932931045e+03
33.876547754000	2.3865783302556e+03
33.906526999800	2.3857144798725e+03
33.936506245600	2.3846995127637e+03
33.966485491400	2.3835313001147e+03
33.996464737200	2.3822078149446e+03
34.026443983000	2.3807271334762e+03
34.056423228800	2.3790874364167e+03
34.086402474600	2.3772870101495e+03
34.116381720400	2.3753242478348e+03
34.146360966200	2.3731976504190e+03
34.176340212000	2.3709058275517e+03
34.206319457800	2.3684474984097e+03
34.236298703600	2.3658214924270e+03
34.266277949400	2.3630267499306e+03
34.296257195200	2.3600623226816e+03
34.326236441000	2.3569273743213e+03
34.356215686800	2.3536211807209e+03
34.386194932600	2.3501431302367e+03
34.416174178400	2.3464927238685e+03
34.446153424200	2.3426695753222e+03
34.476132670000	2.3386734109772e+03
34.506111915800	2.3345040697571e+03
34.536091161600	2.3301615029054e+03
34.566070407400	2.3256457736657e+03
34.596049653200	2.3209570568673e+03
34.626028899000	2.3160956384164e+03
34.656008144800	2.3110619146929e+03
34.685987390600	2.3058563918549e+03
34.715966636400	2.3004796850500e+03
34.745945882200	2.2949325175356e+03
34.775925128000	2.2892157197077e+03
34.805904373800	2.2833302280410e+03
34.835883619600	2.2772770839393e+03
34.865862865400	2.2710574324990e+03
34.895842111200	2.2646725211862e+03
34.925821357000	2.2581236984287e+03
34.955800602800	2.2514124121246e+03
34.985779848600	2.2445402080687e+03
35.015759094400	2.2375087282980e+03
35.045738340200	2.2303197093589e+03
35.075717586000	2.2229749804969e+03
35.105696831800	2.2154764617700e+03
35.135676077600	2.2078261620901e+03
35.165655323400	2.2000261771907e+03
35.195634569200	2.1920786875263e+03
35.225613815000	2.1839859561035e+03
35.255593060800	2.1757503262459e+03
35.285572306600	2.1673742192964e+03
35.315551552400	2.1588601322575e+03
35.345530798200	2.1502106353731e+03
35.375510044000	2.1414283696528e+03
35.405489289800	2.1325160443427e+03
35.435468535600	2.1234764343439e+03
35.465447781400	2.1143123775812e+03
35.495427027200	2.1050267723257e+03
35.525406273000	2.0956225744725e+03
35.555385518800	2.0861027947764e+03
35.585364764600	2.0764704960492e+03
35.615344010400	2.0667287903202e+03
35.645323256200	2.0568808359625e+03
35.675302502000	2.0469298347894e+03
35.705281747800	2.0368790291216e+03
35.735260993600	2.0267316988294e+03
35.765240239400	2.0164911583524e+03
35.795219485200	2.0061607536993e+03
35.825198731000	1.9957438594308e+03
35.855177976800	1.9852438756283e+03
35.885157222600	1.9746642248521e+03
35.915136468400	1.9640083490905e+03
35.945115714200	1.9532797067041e+03
35.975094960000	1.9424817693676e+03
36.005074205800	1.9316180190119e+03
36.035053451600	1.9206919447696e+03
36.065032697400	1.9097070399266e+03
36.095011943200	1.8986667988836e+03
36.124991189000	1.8875747141286e+03
36.154970434800	1.8764342732247e+03
36.184949680600	1.8652489558162e+03
36.214928926400	1.8540222306542e+03
36.244908172200	1.8427575526467e+03
36.274887418000	1.8314583599340e+03
36.304866663800	1.8201280709937e+03
36.334845909600	1.8087700817769e+03
36.364825155400	1.7973877628790e+03
36.394804401200	1.7859844567477e+03
36.424783647000	1.7745634749304e+03
36.454762892800	1.7631280953636e+03
36.484742138600	1.7516815597082e+03
36.514721384400	1.7402270707307e+03
36.544700630200	1.7287677897354e+03
36.574679876000	1.7173068340476e+03
36.604659121800	1.7058472745527e+03
36.634638367600	1.6943921332910e+03
36.664617613400	1.6829443811118e+03
36.694596859200	1.6715069353894e+03
36.724576105000	1.6600826578017e+03
36.754555350800	1.6486743521746e+03
36.784534596600	1.6372847623941e+03
36.814513842400	1.6259165703871e+03
36.844493088200	1.6145723941742e+03
36.874472334000	1.6032547859947e+03
36.904451579800	1.5919662305075e+03
36.934430825600	1.5807091430670e+03
36.964410071400	1.5694858680783e+03
36.994389317200	1.5582986774307e+03
37.024368563000	1.5471497690129e+03
37.054347808800	1.5360412653101e+03
37.084327054600	1.5249752120844e+03
37.114306300400	1.5139535771398e+03
37.144285546200	1.5029782491738e+03
37.174264792000	1.4920510367140e+03
37.204244037800	1.4811736671439e+03
37.234223283600	1.4703477858163e+03
37.264202529400	1.4595749552565e+03
37.294181775200	1.4488566544541e+03
37.324161021000	1.4381942782469e+03
37.354140266800	1.4275891367943e+03
37.384119512600	1.4170424551426e+03
37.414098758400	1.4065553728814e+03
37.444078004200	1.3961289438926e+03
37.474057250000	1.3857641361896e+03
37.504036495800	1.3754618318503e+03
37.534015741600	1.3652228270405e+03
37.563994987400	1.3550478321292e+03
37.593974233200	1.3449374718956e+03
37.623953479000	1.3348922858267e+03
37.653932724800	1.3249127285054e+03
37.683911970600	1.3149991700892e+03
37.713891216400	1.3051518968774e+03
37.743870462200	1.2953711119675e+03
37.773849708000	1.2856569359998e+03
37.803828953800	1.2760094079879e+03
37.833808199600	1.2664284862359e+03
37.863787445400	1.2569140493411e+03
37.893766691200	1.2474658972788e+03
37.923745937000	1.2380837525714e+03
37.953725182800	1.2287672615375e+03
37.983704428600	1.2195159956215e+03
38.013683674400	1.2103294528008e+03
38.043662920200	1.2012070590707e+03
38.073642166000	1.1921481700034e+03
38.103621411800	1.1831520723816e+03
38.133600657600	1.1742179859019e+03
38.163579903400	1.1653450649500e+03
38.193559149200	1.1565324004423e+03
38.223538395000	1.1477790217334e+03
38.253517640800	1.1390838985882e+03
38.283496886600	1.1304459432142e+03
38.313476132400	1.1218640123547e+03
38.343455378200	1.1133369094375e+03
38.373434624000	1.1048633867796e+03
38.403413869800	1.0964421478439e+03
38.433393115600	1.0880718495453e+03
38.463372361400	1.0797511046054e+03
38.493351607200	1.0714784839506e+03
38.523330853000	1.0632525191541e+03
38.553310098800	1.0550717049165e+03
38.583289344600	1.0469345015837e+03
38.613268590400	1.0388393376991e+03
38.643247836200	1.0307846125880e+03
38.673227082000	1.0227686989691e+03
38.703206327800	1.0147899455940e+03
38.733185573600	1.0068466799083e+03
38.763164819400	9.9893721073335e+02
38.793144065200	9.9105983096567e+02
38.823123311000	9.8321282029030e+02
38.853102556800	9.7539444790583e+02
38.883081802600	9.6760297525797e+02
38.913061048400	9.5983665877864e+02
38.943040294200	9.5209375262760e+02
38.973019540000	9.4437251143381e+02
39.002998785800	9.3667119303330e+02
39.032978031600	9.2898806120080e+02
39.062957277400	9.2132138837199e+02
39.092936523200	9.1366945835347e+02
39.122915769000	9.0603056901749e+02
39.152895014800	8.9840303497850e+02
39.182874260600	8.9078519024853e+02
39.212853506400	8.8317539086857e+02
39.242832752200	8.7557201751297e+02
39.272811998000	8.6797347806401e+02
39.302791243800	8.6037821015392e+02
39.332770489600	8.5278468367130e+02
39.362749735400	8.4519140322937e+02
39.392728981200	8.3759691059320e+02
39.422708227000	8.2999978706320e+02
39.452687472800	8.2239865581233e+02
39.482666718600	8.1479218417417e+02
39.512645964400	8.0717908587956e+02
39.542625210200	7.9955812323901e+02
39.572604456000	7.9192810926864e+02
39.602583701800	7.8428790975702e+02
39.632562947600	7.7663644527069e+02
39.662542193400	7.6897269309600e+02
39.692521439200	7.6129568911503e+02
39.722500685000	7.5360452961337e+02
39.752479930800	7.4589837301771e+02
39.782459176600	7.3817644156118e+02
39.812438422400	7.3043802287441e+02
39.842417668200	7.2268247150047e+02
39.872396914000	7.1490921033184e+02
39.902376159800	7.0711773196761e+02
39.932355405600	6.9930759998937e+02
39.962334651400	6.9147845015401e+02
39.992313897200	6.8362999150211e+02
40.022293143000	6.7576200738034e+02
40.052272388800	6.6787435637662e+02
40.082251634600	6.5996697316677e+02
40.112230880400	6.5203986927149e+02
40.142210126200	6.4409313372252e+02
40.172189372000	6.3612693363712e+02
40.202168617800	6.2814151469992e+02
40.232147863600	6.2013720155129e+02
40.262127109400	6.1211439808165e+02
40.292106355200	6.0407358763095e+02
40.322085601000	5.9601533309299e+02
40.352064846800	5.8794027692402e+02
40.382044092600	5.7984914105536e+02
40.412023338400	5.7174272670985e+02
40.442002584200	5.6362191412194e+02
40.471981830000	5.5548766216146e+02
40.501961075800	5.4734100786113e+02
40.531940321600	5.3918306584794e+02
40.561919567400	5.3101502767879e+02
40.591898813200	5.2283816108061e+02
40.621878059000	5.1465380909558e+02
40.651857304800	5.0646338913195e+02
40.681836550600	4.9826839192114e+02
40.711815796400	4.9007038038184e+02
40.741795042200	4.8187098839218e+02
40.771774288000	4.7367191947061e+02
40.801753533800	4.6547494536689e+02
40.831732779600	4.5728190456407e+02
40.861712025400	4.4909470069292e+02
40.891691271200	4.4091530086000e+02
40.921670517000	4.3274573389093e+02
40.951649762800	4.2458808849029e+02
40.981629008600	4.1644451131987e+02
41.011608254400	4.0831720499687e+02
41.041587500200	4.0020842601392e+02
41.071566746000	3.9212048258282e+02
41.101545991800	3.8405573240386e+02
41.131525237600	3.7601658036289e+02
41.161504483400	3.6800547615819e+02
41.191483729200	3.6002491185939e+02
41.221462975000	3.5207741940068e+02
41.251442220800	3.4416556801074e+02
41.281421466600	3.3629196158169e+02
41.311400712400	3.2845923597980e+02
41.341379958200	3.2067005630018e+02
41.371359204000	3.1292711406846e+02
41.401338449800	3.0523312439189e+02
41.431317695600	2.9759082306273e+02
41.461296941400	2.9000296361674e+02
41.491276187200	2.8247231434960e+02
41.521255433000	2.7500165529429e+02
41.551234678800	2.6759377516223e+02
41.581213924600	2.6025146825144e+02
41.611193170400	2.5297753132455e+02
41.641172416200	2.4577476045992e+02
41.671151662000	2.3864594787899e+02
41.701130907800	2.3159387875304e+02
41.731110153600	2.2462132799255e+02
41.761089399400	2.1773105702240e+02
41.791068645200	2.1092581054633e+02
41.821047891000	2.0420831330370e+02
41.851027136800	1.9758126682209e+02
41.881006382600	1.9104734616903e+02
41.910985628400	1.8460919670607e+02
41.940964874200	1.7826943084875e+02
41.970944120000	1.7203062483570e+02
42.000923365800	1.6589531551030e+02
42.030902611600	1.5986599711822e+02
42.060881857400	1.5394511812435e+02
42.090861103200	1.4813507805223e+02
42.120840349000	1.4243822434961e+02
42.150819594800	1.3685684928331e+02
42.180798840600	1.3139318686679e+02
42.210778086400	1.2604940982364e+02
42.240757332200	1.2082762659040e+02
42.270736578000	1.1572987836192e+02
42.300715823800	1.1075813618242e+02
42.330695069600	1.0591429808560e+02
42.360674315400	1.0120018628682e+02
42.390653561200	9.6617544430546e+01
42.420632807000	9.2168034896149e+01
42.450612052800	8.7853236165093e+01
42.480591298600	8.3674640252479e+01
42.510570544400	7.9633650205908e+01
42.540549790200	7.5731577674558e+01
42.570529036000	7.1969640551283e+01
42.600508281800	6.8348960690525e+01
42.630487527600	6.4870561704739e+01
42.660466773400	6.1535366841970e+01
42.690446019200	5.8344196947172e+01
42.720425265000	5.5297768509750e+01
42.750404510800	5.2396691799777e+01
42.780383756600	4.9641469095228e+01
42.810363002400	4.7032493002513e+01
42.840342248200	4.4570044872488e+01
42.870321494000	4.2254293314082e+01
42.900300739800	4.0085292807535e+01
42.930279985600	3.8062982419205e+01
42.960259231400	3.6187184619777e+01
42.990238477200	3.4457604207640e+01
43.020217723000	3.2873827339079e+01
43.050196968800	3.1435320666850e+01
43.080176214600	3.0141430588610e+01
43.110155460400	2.8991382606556e+01
43.140134706200	2.7984280799544e+01
43.170113952000	2.7119107408847e+01
43.200093197800	2.6394722538610e+01
43.230072443600	2.5809863971943e+01
43.260051689400	2.5363147103509e+01
43.290030935200	2.5053064989338e+01
43.320010181000	2.4877988514479e+01
43.349989426800	2.4836166679025e+01
43.379968672600	2.4925727002902e+01
43.409947918400	2.5144676049719e+01
43.439927164200	2.5490900069850e+01
43.469906410000	2.5962165762833e+01
43.499885655800	2.6556121159007e+01
43.529864901600	2.7270296620262e+01
43.559844147400	2.8102105959597e+01
43.589823393200	2.9048847679100e+01
43.619802639000	3.0107706325869e+01
43.649781884800	3.1275753965214e+01
43.679761130600	3.2549951770443e+01
43.709740376400	3.3927151728366e+01
43.739719622200	3.5404098459556e+01
43.769698868000	3.6977431152299e+01
43.799678113800	3.8643685609051e+01
43.829657359600	4.0399296404085e+01
43.859636605400	4.2240599150940e+01
43.889615851200	4.4163832878145e+01
43.919595097000	4.6165142511589e+01
43.949574342800	4.8240581461803e+01
43.979553588600	5.0386114314315e+01
44.009532834400	5.2597619621136e+01
44.039512080200	5.4870892791308e+01
44.069491326000	5.7201649078392e+01
44.099470571800	5.9585526662612e+01
44.129449817600	6.2018089825332e+01
44.159429063400	6.4494832213400e+01
44.189408309200	6.7011180190827e+01
44.219387555000	6.9562496275158e+01
44.249366800800	7.2144082655818e+01
44.279346046600	7.4751184791616e+01
44.309325292400	7.7378995084503e+01
44.339304538200	8.0022656626610e+01
44.369283784000	8.2677267017492e+01
44.399263029800	8.5337882248446e+01
44.429242275600	8.7999520650667e+01
44.459221521400	9.0657166903980e+01
44.489200767200	9.3305776102746e+01
44.519180013000	9.5940277875557e+01
44.549159258800	9.8555580555183e+01
44.579138504600	1.0114657539525e+02
44.609117750400	1.0370814083003e+02
44.639096996200	1.0623514677362e+02
44.669076242000	1.0872245895493e+02
44.699055487800	1.1116494328449e+02
44.729034733600	1.1355747024951e+02
44.759013979400	1.1589491933315e+02
44.788993225200	1.1817218345413e+02
44.818972471000	1.2038417342292e+02
44.848951716800	1.2252582241028e+02
44.878930962600	1.2459209042436e+02
44.908910208400	1.2657796879231e+02
44.938889454200	1.2847848464225e+02
44.968868700000	1.3028870538175e+02
44.998847945800	1.3200374316854e+02
45.028827191600	1.3361875936954e+02
45.058806437400	1.3512896900400e+02
45.088785683200	1.3652964516684e+02
45.118764929000	1.3781612342785e+02
45.148744174800	1.3898380620293e+02
45.178723420600	1.4002816709319e+02
45.208702666400	1.4094475518773e+02
45.238681912200	1.4172919932638e+02
45.268661158000	1.4237721231802e+02
45.298640403800	1.4288459511073e+02
45.328619649600	1.4324724090973e+02
45.358598895400	1.4346113923915e+02
45.388578141200	1.4352237994372e+02
45.418557387000	1.4342715712661e+02
45.448536632800	1.4317177301948e+02
45.478515878600	1.4275264178106e+02
45.508495124400	1.4216629322047e+02
45.538474370200	1.4140937644168e+02
45.568453616000	1.4047866340540e+02
45.598432861800	1.3937105240493e+02
45.628412107600	1.3808357145248e+02
45.658391353400	1.3661338157245e+02
45.688370599200	1.3495777999842e+02
45.718349845000	1.3311420327050e+02
45.748329090800	1.3108023022991e+02
45.778308336600	1.2885358490754e+02
45.808287582400	1.2643213930363e+02
45.838266828200	1.2381391605543e+02
45.868246074000	1.2099709099016e+02
45.898225319800	1.1797999556034e+02
45.928204565600	1.1476111915886e+02
45.958183811400	1.1133911131134e+02
45.988163057200	1.0771278374302e+02
46.018142303000	1.0388111231816e+02
46.048121548800	9.9843238849317e+01
46.078100794600	9.5598472774629e+01
46.108080040400	9.1146292700880e+01
46.138059286200	8.6486347810455e+01
46.168038532000	8.1618459130366e+01
46.198017777800	7.6542620661618e+01
46.227997023600	7.1259000367331e+01
46.257976269400	6.5767941018145e+01
46.287955515200	6.0069960893540e+01
46.317934761000	5.4165754337857e+01
46.347914006800	4.8056192169911e+01
46.377893252600	4.1742321945209e+01
46.407872498400	3.5225368069922e+01
46.437851744200	2.8506731765895e+01
46.467830990000	2.1587990886092e+01
46.497810235800	1.4470899580010e+01
46.527789481600	7.1573878087391e+00
46.557768727400	-3.5043929055508e-01
46.587747973200	-8.0503021907674e+00
46.617727219000	-1.5939747911568e+01
46.647706464800	-2.4016151106495e+01
46.677685710600	-3.2276715300081e+01
46.707664956400	-4.0718474274577e+01
46.737644202200	-4.9338293605653e+01
46.767623448000	-5.8132872346360e+01
46.797602693800	-6.7098744858488e+01
46.827581939600	-7.6232282790320e+01
46.857561185400	-8.5529697199671e+01
46.887540431200	-9.4987040820929e+01
46.917519677000	-1.0460021047474e+02
46.947498922800	-1.1436494961877e+02
46.977478168600	-1.2427685103799e+02
47.007457414400	-1.3433135967256e+02
47.037436660200	-1.4452377558159e+02
47.067415906000	-1.5484925704059e+02
47.097395151800	-1.6530282377054e+02
47.127374397600	-1.7587936029635e+02
47.157353643400	-1.8657361943218e+02
47.187332889200	-1.9738022589125e+02
47.217312135000	-2.0829368001743e+02
47.247291380800	-2.1930836163591e+02
47.277270626600	-2.3041853402004e+02
47.307249872400	-2.4161834797143e+02
47.337229118200	-2.5290184601021e+02
47.367208364000	-2.6426296667231e+02
47.397187609800	-2.7569554891038e+02
47.427166855600	-2.8719333659506e+02
47.457146101400	-2.9874998311313e+02
47.487125347200	-3.1035905605883e+02
47.517104593000	-3.2201404201491e+02
47.547083838800	-3.3370835141935e+02
47.577063084600	-3.4543532351427e+02
47.607042330400	-3.5718823137275e+02
47.637021576200	-3.6896028699982e+02
47.667000822000	-3.8074464650339e+02
47.696980067800	-3.9253441533104e+02
47.726959313600	-4.0432265356843e+02
47.756938559400	-4.1610238129500e+02
47.786917805200	-4.2786658399268e+02
47.816897051000	-4.3960821800315e+02
47.846876296800	-4.5132021602924e+02
47.876855542600	-4.6299549267584e+02
47.906834788400	-4.7462695002594e+02
47.936814034200	-4.8620748324702e+02
47.966793280000	-4.9772998622325e+02
47.996772525800	-5.0918735720881e+02
48.026751771600	-5.2057250449759e+02
48.056731017400	-5.3187835210452e+02
48.086710263200	-5.4309784545385e+02
48.116689509000	-5.5422395706952e+02
48.146668754800	-5.6524969226286e+02
48.176648000600	-5.7616809481282e+02
48.206627246400	-5.8697225263389e+02
48.236606492200	-5.9765530342697e+02
48.266585738000	-6.0821044030828e+02
48.296564983800	-6.1863091741157e+02
48.326544229600	-6.2891005545885e+02
48.356523475400	-6.3904124729479e+02
48.386502721200	-6.4901796338010e+02
48.416481967000	-6.5883375723913e+02
48.446461212800	-6.6848227085697e+02
48.476440458600	-6.7795724002139e+02
48.506419704400	-6.8725249960493e+02
48.536398950200	-6.9636198878263e+02
48.566378196000	-7.0527975618073e+02
48.596357441800	-7.1399996495195e+02
48.626336687600	-7.2251689777276e+02
48.656315933400	-7.3082496175835e+02
48.686295179200	-7.3891869329088e+02
48.716274425000	-7.4679276275680e+02
48.746253670800	-7.5444197918896e+02
48.776232916600	-7.6186129480940e+02
48.806212162400	-7.6904580946878e+02
48.836191408200	-7.7599077497842e+02
48.866170654000	-7.8269159933111e+02
48.896149899800	-7.8914385080678e+02
48.926129145600	-7.9534326195939e+02
48.956108391400	-8.0128573348136e+02
48.986087637200	-8.0696733794204e+02
49.016066883000	-8.1238432339674e+02
49.046046128800	-8.1753311686299e+02
49.076025374600	-8.2241032766088e+02
49.106004620400	-8.2701275061422e+02
49.135983866200	-8.3133736910965e+02
49.165963112000	-8.3538135801071e+02
49.195942357800	-8.3914208642418e+02
49.225921603600	-8.4261712031595e+02
49.255900849400	-8.4580422497396e+02
49.285880095200	-8.4870136731573e+02
49.315859341000	-8.5130671803828e+02
49.345838586800	-8.5361865360827e+02
49.375817832600	-8.5563575809029e+02
49.405797078400	-8.5735682481142e+02
49.435776324200	-8.5878085786048e+02
49.465755570000	-8.5990707342005e+02
49.495734815800	-8.6073490093009e+02
49.525714061600	-8.6126398408164e+02
49.555693307400	-8.6149418163953e+02
49.585672553200	-8.6142556809289e+02
49.615651799000	-8.6105843413281e+02
49.645631044800	-8.6039328695611e+02
49.675610290600	-8.5943085039486e+02
49.705589536400	-8.5817206487103e+02
49.735568782200	-8.5661808717596e+02
49.765548028000	-8.5477029007466e+02
49.795527273800	-8.5263026173461e+02
49.825506519600	-8.5019980497955e+02
49.855485765400	-8.4748093636824e+02
49.885465011200	-8.4447588509878e+02
49.915444257000	-8.4118709173906e+02
49.945423502800	-8.3761720678399e+02
49.975402748600	-8.3376908904048e+02
50.005381994400	-8.2964580384110e+02
50.035361240200	-8.2525062108769e+02
50.065340486000	-8.2058701312614e+02
50.095319731800	-8.1565865245390e+02
50.125298977600	-8.1046940926172e+02
50.155278223400	-8.0502334881146e+02
50.185257469200	-7.9932472865184e+02
50.215236715000	-7.9337799567409e+02
50.245215960800	-7.8718778300983e+02
50.275195206600	-7.8075890677331e+02
50.305174452400	-7.7409636265058e+02
50.335153698200	-7.6720532233808e+02
50.365132944000	-7.6009112983350e+02
50.395112189800	-7.5275929758153e+02
50.425091435600	-7.4521550247770e+02
50.455070681400	-7.3746558173325e+02
50.485049927200	-7.2951552860426e+02
50.515029173000	-7.2137148798844e+02
50.545008418800	-7.1303975189300e+02
50.574987664600	-7.0452675477712e+02
50.604966910400	-6.9583906877274e+02
50.634946156200	-6.8698339878750e+02
50.664925402000	-6.7796657749356e+02
50.694904647800	-6.6879556020654e+02
50.724883893600	-6.5947741965836e+02
50.754863139400	-6.5001934066850e+02
50.784842385200	-6.4042861471769e+02
50.814821631000	-6.3071263442851e+02
50.844800876800	-6.2087888795735e+02
50.874780122600	-6.1093495330228e+02
50.904759368400	-6.0088849253130e+02
50.934738614200	-5.9074724593591e+02
50.964717860000	-5.8051902611445e+02
50.994697105800	-5.7021171199026e+02
51.024676351600	-5.5983324276944e+02
51.054655597400	-5.4939161184309e+02
51.084634843200	-5.3889486063917e+02
51.114614089000	-5.2835107242889e+02
