#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Beta-weighted transverse dipolar bunch wake, x-plane
# beta_factor is dimensionless: sum(beta_i/<beta>)
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp_beta [V/pC/m]"
#------------------------
2.068567960200	7.2340063715554e+02
2.098547206000	7.2690637358489e+02
2.128526451800	7.3017971520330e+02
2.158505697600	7.3322168068751e+02
2.188484943400	7.3603342012945e+02
2.218464189200	7.3861621361223e+02
2.248443435000	7.4097146969853e+02
2.278422680800	7.4310072383139e+02
2.308401926600	7.4500563664795e+02
2.338381172400	7.4668799220683e+02
2.368360418200	7.4814969613033e+02
2.398339664000	7.4939277366276e+02
2.428318909800	7.5041936764633e+02
2.458298155600	7.5123173641615e+02
2.488277401400	7.5183225161624e+02
2.518256647200	7.5222339593818e+02
2.548235893000	7.5240776078444e+02
2.578215138800	7.5238804385830e+02
2.608194384600	7.5216704668246e+02
2.638173630400	7.5174767204839e+02
2.668152876200	7.5113292139867e+02
2.698132122000	7.5032589214445e+02
2.728111367800	7.4932977492043e+02
2.758090613600	7.4814785077956e+02
2.788069859400	7.4678348832986e+02
2.818049105200	7.4524014081586e+02
2.848028351000	7.4352134314700e+02
2.878007596800	7.4163070887553e+02
2.907986842600	7.3957192712645e+02
2.937966088400	7.3734875948202e+02
2.967945334200	7.3496503682346e+02
2.997924580000	7.3242465613248e+02
3.027903825800	7.2973157725518e+02
3.057883071600	7.2688981963119e+02
3.087862317400	7.2390345899059e+02
3.117841563200	7.2077662402130e+02
3.147820809000	7.1751349300995e+02
3.177800054800	7.1411829045857e+02
3.207779300600	7.1059528368021e+02
3.237758546400	7.0694877937617e+02
3.267737792200	7.0318312019750e+02
3.297717038000	6.9930268129371e+02
3.327696283800	6.9531186685150e+02
3.357675529600	6.9121510662618e+02
3.387654775400	6.8701685246865e+02
3.417634021200	6.8272157485082e+02
3.447613267000	6.7833375939206e+02
3.477592512800	6.7385790338974e+02
3.507571758600	6.6929851235630e+02
3.537551004400	6.6466009656597e+02
3.567530250200	6.5994716761357e+02
3.597509496000	6.5516423498833e+02
3.627488741800	6.5031580266540e+02
3.657467987600	6.4540636571763e+02
3.687447233400	6.4044040695046e+02
3.717426479200	6.3542239356244e+02
3.747405725000	6.3035677383402e+02
3.777384970800	6.2524797384726e+02
3.807364216600	6.2010039423888e+02
3.837343462400	6.1491840698934e+02
3.867322708200	6.0970635225029e+02
3.897301954000	6.0446853521288e+02
3.927281199800	5.9920922301942e+02
3.957260445600	5.9393264172058e+02
3.987239691400	5.8864297328061e+02
4.017218937200	5.8334435263279e+02
4.047198183000	5.7804086478731e+02
4.077177428800	5.7273654199380e+02
4.107156674600	5.6743536096063e+02
4.137135920400	5.6214124013302e+02
4.167115166200	5.5685803703202e+02
4.197094412000	5.5158954565630e+02
4.227073657800	5.4633949394866e+02
4.257052903600	5.4111154132909e+02
4.287032149400	5.3590927629621e+02
4.317011395200	5.3073621409874e+02
4.346990641000	5.2559579447878e+02
4.376969886800	5.2049137948832e+02
4.406949132600	5.1542625138070e+02
4.436928378400	5.1040361057834e+02
4.466907624200	5.0542657371823e+02
4.496886870000	5.0049817177645e+02
4.526866115800	4.9562134827296e+02
4.556845361600	4.9079895755796e+02
4.586824607400	4.8603376318078e+02
4.616803853200	4.8132843634247e+02
4.646783099000	4.7668555443299e+02
4.676762344800	4.7210759965388e+02
4.706741590600	4.6759695772733e+02
4.736720836400	4.6315591669229e+02
4.766700082200	4.5878666578831e+02
4.796679328000	4.5449129442776e+02
4.826658573800	4.5027179125692e+02
4.856637819600	4.4613004330633e+02
4.886617065400	4.4206783523088e+02
4.916596311200	4.3808684863978e+02
4.946575557000	4.3418866151677e+02
4.976554802800	4.3037474773061e+02
5.006534048600	4.2664647663594e+02
5.036513294400	4.2300511276450e+02
5.066492540200	4.1945181560657e+02
5.096471786000	4.1598763948257e+02
5.126451031800	4.1261353350439e+02
5.156430277600	4.0933034162636e+02
5.186409523400	4.0613880278524e+02
5.216388769200	4.0303955112892e+02
5.246368015000	4.0003311633321e+02
5.276347260800	3.9711992400610e+02
5.306326506600	3.9430029617885e+02
5.336305752400	3.9157445188307e+02
5.366284998200	3.8894250781309e+02
5.396264244000	3.8640447907249e+02
5.426243489800	3.8396028000412e+02
5.456222735600	3.8160972510225e+02
5.486201981400	3.7935253000605e+02
5.516181227200	3.7718831257294e+02
5.546160473000	3.7511659403081e+02
5.576139718800	3.7313680020768e+02
5.606118964600	3.7124826283742e+02
5.636098210400	3.6945022094021e+02
5.666077456200	3.6774182227621e+02
5.696056702000	3.6612212487077e+02
5.726035947800	3.6459009860988e+02
5.756015193600	3.6314462690384e+02
5.785994439400	3.6178450841776e+02
5.815973685200	3.6050845886693e+02
5.845952931000	3.5931511287535e+02
5.875932176800	3.5820302589551e+02
5.905911422600	3.5717067618756e+02
5.935890668400	3.5621646685587e+02
5.965869914200	3.5533872794106e+02
5.995849160000	3.5453571856535e+02
6.025828405800	3.5380562912932e+02
6.055807651600	3.5314658355778e+02
6.085786897400	3.5255664159278e+02
6.115766143200	3.5203380113144e+02
6.145745389000	3.5157600060648e+02
6.175724634800	3.5118112140716e+02
6.205703880600	3.5084699033836e+02
6.235683126400	3.5057138211556e+02
6.265662372200	3.5035202189329e+02
6.295641618000	3.5018658782483e+02
6.325620863800	3.5007271365075e+02
6.355600109600	3.5000799131383e+02
6.385579355400	3.4998997359814e+02
6.415558601200	3.5001617678970e+02
6.445537847000	3.5008408335645e+02
6.475517092800	3.5019114464493e+02
6.505496338600	3.5033478359147e+02
6.535475584400	3.5051239744519e+02
6.565454830200	3.5072136050057e+02
6.595434076000	3.5095902683708e+02
6.625413321800	3.5122273306340e+02
6.655392567600	3.5150980106385e+02
6.685371813400	3.5181754074455e+02
6.715351059200	3.5214325277688e+02
6.745330305000	3.5248423133599e+02
6.775309550800	3.5283776683165e+02
6.805288796600	3.5320114862941e+02
6.835268042400	3.5357166775938e+02
6.865247288200	3.5394661961054e+02
6.895226534000	3.5432330660808e+02
6.925205779800	3.5469904087155e+02
6.955185025600	3.5507114685147e+02
6.985164271400	3.5543696394225e+02
7.015143517200	3.5579384906905e+02
7.045122763000	3.5613917924649e+02
7.075102008800	3.5647035410705e+02
7.105081254600	3.5678479839688e+02
7.135060500400	3.5707996443715e+02
7.165039746200	3.5735333454865e+02
7.195018992000	3.5760242343785e+02
7.224998237800	3.5782478054218e+02
7.254977483600	3.5801799233281e+02
7.284956729400	3.5817968457297e+02
7.314935975200	3.5830752452988e+02
7.344915221000	3.5839922313862e+02
7.374894466800	3.5845253711605e+02
7.404873712600	3.5846527102318e+02
7.434852958400	3.5843527927435e+02
7.464832204200	3.5836046809145e+02
7.494811450000	3.5823879740186e+02
7.524790695800	3.5806828267847e+02
7.554769941600	3.5784699672037e+02
7.584749187400	3.5757307137287e+02
7.614728433200	3.5724469918548e+02
7.644707679000	3.5686013500665e+02
7.674686924800	3.5641769751398e+02
7.704666170600	3.5591577067881e+02
7.734645416400	3.5535280516421e+02
7.764624662200	3.5472731965508e+02
7.794603908000	3.5403790211976e+02
7.824583153800	3.5328321100194e+02
7.854562399600	3.5246197634228e+02
7.884541645400	3.5157300082887e+02
7.914520891200	3.5061516077581e+02
7.944500137000	3.4958740702940e+02
7.974479382800	3.4848876580125e+02
8.004458628600	3.4731833942790e+02
8.034437874400	3.4607530705652e+02
8.064417120200	3.4475892525626e+02
