#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
2.510000000000	4.8855991251800e+02
2.540000000000	4.9786785568899e+02
2.570000000000	5.0736714953459e+02
2.600000000000	5.1702063662532e+02
2.630000000000	5.2679289447984e+02
2.660000000000	5.3665013086741e+02
2.690000000000	5.4656008988622e+02
2.720000000000	5.5649196744663e+02
2.750000000000	5.6641633500447e+02
2.780000000000	5.7630507056430e+02
2.810000000000	5.8613129611350e+02
2.840000000000	5.9586932076445e+02
2.870000000000	6.0549458897766e+02
2.900000000000	6.1498363331875e+02
2.930000000000	6.2431403126975e+02
2.960000000000	6.3346436567195e+02
2.990000000000	6.4241418842687e+02
3.020000000000	6.5114398712348e+02
3.050000000000	6.5963515429642e+02
3.080000000000	6.6786995905158e+02
3.110000000000	6.7583152082278e+02
3.140000000000	6.8350378504775e+02
3.170000000000	6.9087150057268e+02
3.200000000000	6.9792019861367e+02
3.230000000000	7.0463617311994e+02
3.260000000000	7.1100646239849e+02
3.290000000000	7.1701883187341e+02
3.320000000000	7.2266175786456e+02
3.350000000000	7.2792441228132e+02
3.380000000000	7.3279664813658e+02
3.410000000000	7.3726898579467e+02
3.440000000000	7.4133259987508e+02
3.470000000000	7.4497930674047e+02
3.500000000000	7.4820155250430e+02
3.530000000000	7.5099240149879e+02
3.560000000000	7.5334552514956e+02
3.590000000000	7.5525519120785e+02
3.620000000000	7.5671625329546e+02
3.650000000000	7.5772414072183e+02
3.680000000000	7.5827484853596e+02
3.710000000000	7.5836492777912e+02
3.740000000000	7.5799147590755e+02
3.770000000000	7.5715212735682e+02
3.800000000000	7.5584504422196e+02
3.830000000000	7.5406890702996e+02
3.860000000000	7.5182290558321e+02
3.890000000000	7.4910672985407e+02
3.920000000000	7.4592056091294e+02
3.950000000000	7.4226506187337e+02
3.980000000000	7.3814136883936e+02
4.010000000000	7.3355108184138e+02
4.040000000000	7.2849625574866e+02
4.070000000000	7.2297939114694e+02
4.100000000000	7.1700342517138e+02
4.130000000000	7.1057172228636e+02
4.160000000000	7.0368806500421e+02
4.190000000000	6.9635664453686e+02
4.220000000000	6.8858205137520e+02
4.250000000000	6.8036926579247e+02
4.280000000000	6.7172364826910e+02
4.310000000000	6.6265092983791e+02
4.340000000000	6.5315720234957e+02
4.370000000000	6.4324890865952e+02
4.400000000000	6.3293283273841e+02
4.430000000000	6.2221608970900e+02
4.460000000000	6.1110611581311e+02
4.490000000000	5.9961065831253e+02
4.520000000000	5.8773776532802e+02
4.550000000000	5.7549577562061e+02
4.580000000000	5.6289330831909e+02
4.610000000000	5.4993925259722e+02
4.640000000000	5.3664275730401e+02
4.670000000000	5.2301322054963e+02
4.700000000000	5.0906027924923e+02
4.730000000000	4.9479379862663e+02
4.760000000000	4.8022386167962e+02
4.790000000000	4.6536075860822e+02
4.820000000000	4.5021497620788e+02
4.850000000000	4.3479718722937e+02
4.880000000000	4.1911823970807e+02
4.910000000000	4.0318914626551e+02
4.940000000000	3.8702107338732e+02
4.970000000000	3.7062533068206e+02
5.000000000000	3.5401336012671e+02
5.030000000000	3.3719672530519e+02
5.060000000000	3.2018710064710e+02
5.090000000000	3.0299626067467e+02
5.120000000000	2.8563606926625e+02
5.150000000000	2.6811846894512e+02
5.180000000000	2.5045547020260e+02
5.210000000000	2.3265914086427e+02
5.240000000000	2.1474159550820e+02
5.270000000000	1.9671498494354e+02
5.300000000000	1.7859148575751e+02
5.330000000000	1.6038328993840e+02
5.360000000000	1.4210259458159e+02
5.390000000000	1.2376159168502e+02
5.420000000000	1.0537245804027e+02
5.450000000000	8.6947345224861e+01
5.480000000000	6.8498369700861e+01
5.510000000000	5.0037603025117e+01
5.540000000000	3.1577062175797e+01
5.570000000000	1.3128700000136e+01
5.600000000000	-5.2956042117488e+00
5.630000000000	-2.3684054022077e+01
5.660000000000	-4.2024945004547e+01
5.690000000000	-6.0306673762224e+01
5.720000000000	-7.8517746798782e+01
5.750000000000	-9.6646789237596e+01
5.780000000000	-1.1468255327031e+02
5.810000000000	-1.3261392537872e+02
5.840000000000	-1.5042993882708e+02
5.870000000000	-1.6811977716477e+02
5.900000000000	-1.8567278367504e+02
5.930000000000	-2.0307846906168e+02
5.960000000000	-2.2032651894366e+02
5.990000000000	-2.3740680115270e+02
