# Freq(GHz) Re(Z) Im(Z)
5.020000e+00 3.635555e+03 4.449474e+04
5.030000e+00 3.693343e+03 4.445142e+04
5.040000e+00 3.751131e+03 4.440811e+04
5.050000e+00 3.808918e+03 4.436480e+04
5.060000e+00 3.866706e+03 4.432149e+04
5.070000e+00 3.924494e+03 4.427818e+04
5.080000e+00 3.982282e+03 4.423486e+04
5.090000e+00 4.040070e+03 4.419155e+04
5.100000e+00 4.097858e+03 4.414824e+04
5.110000e+00 4.155645e+03 4.410493e+04
5.120000e+00 4.211890e+03 4.406160e+04
5.130000e+00 4.233595e+03 4.401785e+04
5.140000e+00 4.255301e+03 4.397410e+04
5.150000e+00 4.277006e+03 4.393035e+04
5.160000e+00 4.298711e+03 4.388660e+04
5.170000e+00 4.320417e+03 4.384285e+04
5.180000e+00 4.342122e+03 4.379910e+04
5.190000e+00 4.363827e+03 4.375535e+04
5.200000e+00 4.385533e+03 4.371160e+04
5.210000e+00 4.407238e+03 4.366784e+04
5.220000e+00 4.428943e+03 4.362409e+04
5.230000e+00 4.450649e+03 4.358034e+04
5.240000e+00 4.472354e+03 4.353659e+04
5.250000e+00 4.494060e+03 4.349284e+04
5.260000e+00 4.515765e+03 4.344909e+04
5.270000e+00 4.537470e+03 4.340534e+04
5.280000e+00 4.559176e+03 4.336159e+04
5.290000e+00 4.580881e+03 4.331784e+04
5.300000e+00 4.602586e+03 4.327409e+04
5.310000e+00 4.624292e+03 4.323034e+04
5.320000e+00 4.645997e+03 4.318659e+04
5.330000e+00 4.667702e+03 4.314284e+04
5.340000e+00 4.689408e+03 4.309909e+04
5.350000e+00 4.711113e+03 4.305534e+04
5.360000e+00 4.732818e+03 4.301159e+04
5.370000e+00 4.754524e+03 4.296784e+04
5.380000e+00 4.772275e+03 4.292993e+04
5.390000e+00 4.785092e+03 4.289930e+04
5.400000e+00 4.797908e+03 4.286867e+04
5.410000e+00 4.810725e+03 4.283804e+04
5.420000e+00 4.823542e+03 4.280741e+04
5.430000e+00 4.836359e+03 4.277678e+04
5.440000e+00 4.849176e+03 4.274615e+04
5.450000e+00 4.861993e+03 4.271552e+04
5.460000e+00 4.874810e+03 4.268489e+04
5.470000e+00 4.887627e+03 4.265426e+04
5.480000e+00 4.900444e+03 4.262363e+04
5.490000e+00 4.913261e+03 4.259300e+04
5.500000e+00 4.926078e+03 4.256237e+04
5.510000e+00 4.938895e+03 4.253174e+04
5.520000e+00 4.951712e+03 4.250111e+04
5.530000e+00 4.964529e+03 4.247048e+04
5.540000e+00 4.977345e+03 4.243985e+04
5.550000e+00 4.990162e+03 4.240922e+04
5.560000e+00 5.002979e+03 4.237859e+04
5.570000e+00 5.015796e+03 4.234796e+04
5.580000e+00 5.028613e+03 4.231733e+04
5.590000e+00 5.041430e+03 4.228670e+04
5.600000e+00 5.054247e+03 4.225607e+04
5.610000e+00 5.067064e+03 4.222544e+04
5.620000e+00 5.079881e+03 4.219481e+04
5.630000e+00 5.092698e+03 4.216418e+04
5.640000e+00 5.108591e+03 4.212859e+04
5.650000e+00 5.125040e+03 4.209209e+04
