#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
9.143669969000	-1.0858648506430e+02
9.173649214800	-1.0456757538239e+02
9.203628460600	-1.0061712814460e+02
9.233607706400	-9.6739989967715e+01
9.263586952200	-9.2940858541396e+01
9.293566198000	-8.9224278837715e+01
9.323545443800	-8.5594639494467e+01
9.353524689600	-8.2056169374923e+01
9.383503935400	-7.8612934306473e+01
9.413483181200	-7.5268834000449e+01
9.443462427000	-7.2027599155220e+01
9.473441672800	-6.8892788744503e+01
9.503420918600	-6.5867787492610e+01
9.533400164400	-6.2955803538222e+01
9.563379410200	-6.0159866288045e+01
9.593358656000	-5.7482824461570e+01
9.623337901800	-5.4927344327937e+01
9.653317147600	-5.2495908135732e+01
9.683296393400	-5.0190812736379e+01
9.713275639200	-4.8014168401574e+01
9.743254885000	-4.5967897835046e+01
9.773234130800	-4.4053735378743e+01
9.803213376600	-4.2273226413351e+01
9.833192622400	-4.0627726952870e+01
9.863171868200	-3.9118403432811e+01
9.893151114000	-3.7746232691362e+01
9.923130359800	-3.6512002142721e+01
9.953109605600	-3.5416310141605e+01
9.983088851400	-3.4459566537761e+01
10.013068097200	-3.3641993419142e+01
10.043047343000	-3.2963626042230e+01
10.073026588800	-3.2424313947813e+01
10.103005834600	-3.2023722260367e+01
10.132985080400	-3.1761333169012e+01
10.162964326200	-3.1636447587853e+01
10.192943572000	-3.1648186993361e+01
10.222922817800	-3.1795495436276e+01
10.252902063600	-3.2077141725361e+01
10.282881309400	-3.2491721780199e+01
10.312860555200	-3.3037661150043e+01
10.342839801000	-3.3713217695620e+01
10.372819046800	-3.4516484430600e+01
10.402798292600	-3.5445392519347e+01
10.432777538400	-3.6497714427401e+01
10.462756784200	-3.7671067221014e+01
10.492736030000	-3.8962916011941e+01
10.522715275800	-4.0370577543553e+01
10.552694521600	-4.1891223914219e+01
10.582673767400	-4.3521886433790e+01
10.612653013200	-4.5259459608903e+01
10.642632259000	-4.7100705252716e+01
10.672611504800	-4.9042256714569e+01
10.702590750600	-5.1080623224990e+01
10.732569996400	-5.3212194351346e+01
10.762549242200	-5.5433244559353e+01
10.792528488000	-5.7739937875600e+01
10.822507733800	-6.0128332646111e+01
10.852486979600	-6.2594386385936e+01
10.882466225400	-6.5133960714682e+01
10.912445471200	-6.7742826372804e+01
10.942424717000	-7.0416668313447e+01
10.972403962800	-7.3151090864558e+01
11.002383208600	-7.5941622955932e+01
11.032362454400	-7.8783723405822e+01
11.062341700200	-8.1672786261696e+01
11.092320946000	-8.4604146189688e+01
11.122300191800	-8.7573083907254e+01
11.152279437600	-9.0574831653542e+01
11.182258683400	-9.3604578691935e+01
11.212237929200	-9.6657476839229e+01
11.242217175000	-9.9728646015895e+01
11.272196420800	-1.0281317981188e+02
