# Freq(GHz) Re(Z) Im(Z)
1.192000e+01 1.433493e+03 6.680008e+03
1.193000e+01 1.431638e+03 6.679162e+03
1.194000e+01 1.429784e+03 6.678316e+03
1.195000e+01 1.427930e+03 6.677470e+03
1.196000e+01 1.426076e+03 6.676624e+03
1.197000e+01 1.424221e+03 6.675777e+03
1.198000e+01 1.422367e+03 6.674931e+03
1.199000e+01 1.420513e+03 6.674085e+03
1.200000e+01 1.418659e+03 6.673239e+03
1.201000e+01 1.416804e+03 6.672393e+03
1.202000e+01 1.414950e+03 6.671547e+03
1.203000e+01 1.413096e+03 6.670701e+03
1.204000e+01 1.411242e+03 6.669855e+03
1.205000e+01 1.407258e+03 6.671949e+03
1.206000e+01 1.402358e+03 6.675308e+03
1.207000e+01 1.397458e+03 6.678668e+03
1.208000e+01 1.392557e+03 6.682027e+03
1.209000e+01 1.387657e+03 6.685386e+03
1.210000e+01 1.382757e+03 6.688745e+03
1.211000e+01 1.377856e+03 6.692104e+03
1.212000e+01 1.372956e+03 6.695464e+03
1.213000e+01 1.368056e+03 6.698823e+03
1.214000e+01 1.363156e+03 6.702182e+03
1.215000e+01 1.358255e+03 6.705541e+03
1.216000e+01 1.353355e+03 6.708901e+03
1.217000e+01 1.348455e+03 6.712260e+03
1.218000e+01 1.343555e+03 6.715619e+03
1.219000e+01 1.338654e+03 6.718978e+03
1.220000e+01 1.333754e+03 6.722337e+03
1.221000e+01 1.328854e+03 6.725697e+03
1.222000e+01 1.323954e+03 6.729056e+03
1.223000e+01 1.319053e+03 6.732415e+03
1.224000e+01 1.314153e+03 6.735774e+03
1.225000e+01 1.309253e+03 6.739134e+03
1.226000e+01 1.304352e+03 6.742493e+03
1.227000e+01 1.299452e+03 6.745852e+03
1.228000e+01 1.294552e+03 6.749211e+03
1.229000e+01 1.289652e+03 6.752571e+03
1.230000e+01 1.284832e+03 6.756316e+03
1.231000e+01 1.281000e+03 6.764781e+03
1.232000e+01 1.277167e+03 6.773246e+03
1.233000e+01 1.273335e+03 6.781712e+03
1.234000e+01 1.269502e+03 6.790177e+03
1.235000e+01 1.265670e+03 6.798642e+03
1.236000e+01 1.261837e+03 6.807107e+03
1.237000e+01 1.258005e+03 6.815572e+03
1.238000e+01 1.254172e+03 6.824037e+03
1.239000e+01 1.250340e+03 6.832502e+03
1.240000e+01 1.246507e+03 6.840967e+03
1.241000e+01 1.242675e+03 6.849433e+03
1.242000e+01 1.238842e+03 6.857898e+03
1.243000e+01 1.235010e+03 6.866363e+03
1.244000e+01 1.231177e+03 6.874828e+03
1.245000e+01 1.227345e+03 6.883293e+03
1.246000e+01 1.223512e+03 6.891758e+03
1.247000e+01 1.219680e+03 6.900223e+03
1.248000e+01 1.215847e+03 6.908688e+03
1.249000e+01 1.212015e+03 6.917154e+03
1.250000e+01 1.208182e+03 6.925619e+03
1.251000e+01 1.204350e+03 6.934084e+03
1.252000e+01 1.200517e+03 6.942549e+03
1.253000e+01 1.196685e+03 6.951014e+03
1.254000e+01 1.192852e+03 6.959479e+03
1.255000e+01 1.189020e+03 6.967944e+03
1.256000e+01 1.187257e+03 6.977523e+03
1.257000e+01 1.188000e+03 6.988450e+03
1.258000e+01 1.188743e+03 6.999378e+03
1.259000e+01 1.189486e+03 7.010305e+03
1.260000e+01 1.190229e+03 7.021233e+03
1.261000e+01 1.190972e+03 7.032160e+03
1.262000e+01 1.191715e+03 7.043088e+03
1.263000e+01 1.192458e+03 7.054015e+03
1.264000e+01 1.193202e+03 7.064942e+03
1.265000e+01 1.193945e+03 7.075870e+03
1.266000e+01 1.194688e+03 7.086797e+03
1.267000e+01 1.195431e+03 7.097725e+03
1.268000e+01 1.196174e+03 7.108652e+03
1.269000e+01 1.196917e+03 7.119580e+03
1.270000e+01 1.197660e+03 7.130507e+03
1.271000e+01 1.198403e+03 7.141435e+03
1.272000e+01 1.199146e+03 7.152362e+03
1.273000e+01 1.199890e+03 7.163289e+03
1.274000e+01 1.200633e+03 7.174217e+03
1.275000e+01 1.201376e+03 7.185144e+03
1.276000e+01 1.202119e+03 7.196072e+03
1.277000e+01 1.202862e+03 7.206999e+03
1.278000e+01 1.203605e+03 7.217927e+03
1.279000e+01 1.204348e+03 7.228854e+03
1.280000e+01 1.205091e+03 7.239782e+03
1.281000e+01 1.205835e+03 7.250709e+03
1.282000e+01 1.210570e+03 7.259872e+03
1.283000e+01 1.216130e+03 7.268670e+03
1.284000e+01 1.221690e+03 7.277468e+03
1.285000e+01 1.227250e+03 7.286266e+03
1.286000e+01 1.232811e+03 7.295064e+03
1.287000e+01 1.238371e+03 7.303863e+03
1.288000e+01 1.243931e+03 7.312661e+03
1.289000e+01 1.249491e+03 7.321459e+03
1.290000e+01 1.255051e+03 7.330257e+03
1.291000e+01 1.260611e+03 7.339055e+03
1.292000e+01 1.266171e+03 7.347853e+03
1.293000e+01 1.271731e+03 7.356652e+03
1.294000e+01 1.277292e+03 7.365450e+03
1.295000e+01 1.282852e+03 7.374248e+03
1.296000e+01 1.288412e+03 7.383046e+03
1.297000e+01 1.293972e+03 7.391844e+03
1.298000e+01 1.299532e+03 7.400642e+03
1.299000e+01 1.305092e+03 7.409441e+03
1.300000e+01 1.310652e+03 7.418239e+03
1.301000e+01 1.316212e+03 7.427037e+03
1.302000e+01 1.321773e+03 7.435835e+03
1.303000e+01 1.327333e+03 7.444633e+03
1.304000e+01 1.332893e+03 7.453432e+03
1.305000e+01 1.338453e+03 7.462230e+03
1.306000e+01 1.344013e+03 7.471028e+03
1.307000e+01 1.349829e+03 7.478710e+03
1.308000e+01 1.356634e+03 7.482072e+03
1.309000e+01 1.363438e+03 7.485435e+03
1.310000e+01 1.370243e+03 7.488798e+03
1.311000e+01 1.377048e+03 7.492161e+03
1.312000e+01 1.383852e+03 7.495523e+03
1.313000e+01 1.390657e+03 7.498886e+03
1.314000e+01 1.397462e+03 7.502249e+03
1.315000e+01 1.404267e+03 7.505612e+03
1.316000e+01 1.411071e+03 7.508974e+03
1.317000e+01 1.417876e+03 7.512337e+03
1.318000e+01 1.424681e+03 7.515700e+03
1.319000e+01 1.431485e+03 7.519063e+03
1.320000e+01 1.438290e+03 7.522425e+03
1.321000e+01 1.445095e+03 7.525788e+03
1.322000e+01 1.451900e+03 7.529151e+03
1.323000e+01 1.458704e+03 7.532514e+03
1.324000e+01 1.465509e+03 7.535876e+03
1.325000e+01 1.472314e+03 7.539239e+03
1.326000e+01 1.479118e+03 7.542602e+03
1.327000e+01 1.485923e+03 7.545965e+03
1.328000e+01 1.492728e+03 7.549327e+03
1.329000e+01 1.499533e+03 7.552690e+03
1.330000e+01 1.506337e+03 7.556053e+03
1.331000e+01 1.513142e+03 7.559416e+03
1.332000e+01 1.519947e+03 7.562778e+03
1.333000e+01 1.524460e+03 7.563353e+03
1.334000e+01 1.527327e+03 7.561925e+03
1.335000e+01 1.530194e+03 7.560497e+03
1.336000e+01 1.533062e+03 7.559070e+03
1.337000e+01 1.535929e+03 7.557642e+03
1.338000e+01 1.538796e+03 7.556214e+03
1.339000e+01 1.541663e+03 7.554786e+03
1.340000e+01 1.544530e+03 7.553359e+03
1.341000e+01 1.547398e+03 7.551931e+03
1.342000e+01 1.550265e+03 7.550503e+03
1.343000e+01 1.553132e+03 7.549075e+03
1.344000e+01 1.555999e+03 7.547648e+03
1.345000e+01 1.558866e+03 7.546220e+03
1.346000e+01 1.561734e+03 7.544792e+03
1.347000e+01 1.564601e+03 7.543364e+03
1.348000e+01 1.567468e+03 7.541936e+03
1.349000e+01 1.570335e+03 7.540509e+03
1.350000e+01 1.573202e+03 7.539081e+03
1.351000e+01 1.576070e+03 7.537653e+03
1.352000e+01 1.578937e+03 7.536225e+03
1.353000e+01 1.581804e+03 7.534798e+03
1.354000e+01 1.584671e+03 7.533370e+03
1.355000e+01 1.587538e+03 7.531942e+03
1.356000e+01 1.590406e+03 7.530514e+03
1.357000e+01 1.593273e+03 7.529087e+03
1.358000e+01 1.596140e+03 7.527659e+03
1.359000e+01 1.592211e+03 7.526137e+03
1.360000e+01 1.587987e+03 7.524612e+03
1.361000e+01 1.583764e+03 7.523087e+03
1.362000e+01 1.579540e+03 7.521561e+03
1.363000e+01 1.575317e+03 7.520036e+03
1.364000e+01 1.571094e+03 7.518511e+03
1.365000e+01 1.566870e+03 7.516985e+03
1.366000e+01 1.562647e+03 7.515460e+03
1.367000e+01 1.558423e+03 7.513935e+03
1.368000e+01 1.554200e+03 7.512409e+03
1.369000e+01 1.549977e+03 7.510884e+03
1.370000e+01 1.545753e+03 7.509358e+03
1.371000e+01 1.541530e+03 7.507833e+03
1.372000e+01 1.537307e+03 7.506308e+03
1.373000e+01 1.533083e+03 7.504782e+03
1.374000e+01 1.528860e+03 7.503257e+03
1.375000e+01 1.524636e+03 7.501732e+03
1.376000e+01 1.520413e+03 7.500206e+03
1.377000e+01 1.516190e+03 7.498681e+03
1.378000e+01 1.511966e+03 7.497156e+03
1.379000e+01 1.507743e+03 7.495630e+03
1.380000e+01 1.503520e+03 7.494105e+03
1.381000e+01 1.499296e+03 7.492579e+03
1.382000e+01 1.495073e+03 7.491054e+03
1.383000e+01 1.490849e+03 7.489529e+03
1.384000e+01 1.484746e+03 7.489964e+03
1.385000e+01 1.474912e+03 7.494289e+03
1.386000e+01 1.465079e+03 7.498613e+03
1.387000e+01 1.455246e+03 7.502938e+03
1.388000e+01 1.445412e+03 7.507263e+03
1.389000e+01 1.435579e+03 7.511588e+03
1.390000e+01 1.425745e+03 7.515912e+03
1.391000e+01 1.415912e+03 7.520237e+03
1.392000e+01 1.406078e+03 7.524562e+03
1.393000e+01 1.396245e+03 7.528887e+03
1.394000e+01 1.386412e+03 7.533211e+03
1.395000e+01 1.376578e+03 7.537536e+03
1.396000e+01 1.366745e+03 7.541861e+03
1.397000e+01 1.356911e+03 7.546185e+03
1.398000e+01 1.347078e+03 7.550510e+03
1.399000e+01 1.337245e+03 7.554835e+03
1.400000e+01 1.327411e+03 7.559160e+03
1.401000e+01 1.317578e+03 7.563484e+03
1.402000e+01 1.307744e+03 7.567809e+03
1.403000e+01 1.297911e+03 7.572134e+03
1.404000e+01 1.288077e+03 7.576459e+03
1.405000e+01 1.278244e+03 7.580783e+03
1.406000e+01 1.268411e+03 7.585108e+03
1.407000e+01 1.258577e+03 7.589433e+03
1.408000e+01 1.248744e+03 7.593758e+03
1.409000e+01 1.238910e+03 7.598082e+03
1.410000e+01 1.229181e+03 7.608868e+03
1.411000e+01 1.219495e+03 7.622271e+03
1.412000e+01 1.209809e+03 7.635674e+03
1.413000e+01 1.200122e+03 7.649077e+03
1.414000e+01 1.190436e+03 7.662480e+03
1.415000e+01 1.180749e+03 7.675883e+03
1.416000e+01 1.171063e+03 7.689286e+03
1.417000e+01 1.161376e+03 7.702690e+03
1.418000e+01 1.151690e+03 7.716093e+03
1.419000e+01 1.142004e+03 7.729496e+03
1.420000e+01 1.132317e+03 7.742899e+03
1.421000e+01 1.122631e+03 7.756302e+03
1.422000e+01 1.112944e+03 7.769705e+03
1.423000e+01 1.103258e+03 7.783108e+03
1.424000e+01 1.093571e+03 7.796511e+03
1.425000e+01 1.083885e+03 7.809914e+03
1.426000e+01 1.074198e+03 7.823317e+03
1.427000e+01 1.064512e+03 7.836720e+03
1.428000e+01 1.054826e+03 7.850123e+03
1.429000e+01 1.045139e+03 7.863526e+03
1.430000e+01 1.035453e+03 7.876929e+03
1.431000e+01 1.025766e+03 7.890332e+03
1.432000e+01 1.016080e+03 7.903735e+03
1.433000e+01 1.006393e+03 7.917138e+03
1.434000e+01 9.967070e+02 7.930541e+03
1.435000e+01 9.876275e+02 7.944570e+03
1.436000e+01 9.848161e+02 7.965058e+03
1.437000e+01 9.820046e+02 7.985547e+03
1.438000e+01 9.791931e+02 8.006035e+03
1.439000e+01 9.763816e+02 8.026524e+03
1.440000e+01 9.735701e+02 8.047012e+03
1.441000e+01 9.707587e+02 8.067501e+03
1.442000e+01 9.679472e+02 8.087989e+03
1.443000e+01 9.651357e+02 8.108478e+03
1.444000e+01 9.623242e+02 8.128966e+03
1.445000e+01 9.595128e+02 8.149455e+03
1.446000e+01 9.567013e+02 8.169943e+03
1.447000e+01 9.538898e+02 8.190432e+03
1.448000e+01 9.510783e+02 8.210920e+03
1.449000e+01 9.482668e+02 8.231409e+03
1.450000e+01 9.454554e+02 8.251897e+03
1.451000e+01 9.426439e+02 8.272386e+03
1.452000e+01 9.398324e+02 8.292874e+03
1.453000e+01 9.370209e+02 8.313363e+03
1.454000e+01 9.342095e+02 8.333851e+03
1.455000e+01 9.313980e+02 8.354340e+03
1.456000e+01 9.285865e+02 8.374828e+03
1.457000e+01 9.257750e+02 8.395317e+03
1.458000e+01 9.229636e+02 8.415805e+03
1.459000e+01 9.201521e+02 8.436293e+03
1.460000e+01 9.173406e+02 8.456782e+03
1.461000e+01 9.193479e+02 8.477566e+03
1.462000e+01 9.269025e+02 8.498689e+03
1.463000e+01 9.344571e+02 8.519813e+03
1.464000e+01 9.420116e+02 8.540936e+03
1.465000e+01 9.495662e+02 8.562060e+03
1.466000e+01 9.571208e+02 8.583184e+03
1.467000e+01 9.646754e+02 8.604307e+03
1.468000e+01 9.722299e+02 8.625431e+03
1.469000e+01 9.797845e+02 8.646554e+03
1.470000e+01 9.873391e+02 8.667678e+03
1.471000e+01 9.948937e+02 8.688801e+03
1.472000e+01 1.002448e+03 8.709925e+03
1.473000e+01 1.010003e+03 8.731049e+03
1.474000e+01 1.017557e+03 8.752172e+03
1.475000e+01 1.025112e+03 8.773296e+03
1.476000e+01 1.032667e+03 8.794419e+03
1.477000e+01 1.040221e+03 8.815543e+03
1.478000e+01 1.047776e+03 8.836666e+03
1.479000e+01 1.055330e+03 8.857790e+03
1.480000e+01 1.062885e+03 8.878914e+03
1.481000e+01 1.070439e+03 8.900037e+03
1.482000e+01 1.077994e+03 8.921161e+03
1.483000e+01 1.085549e+03 8.942284e+03
1.484000e+01 1.093103e+03 8.963408e+03
1.485000e+01 1.100658e+03 8.984531e+03
1.486000e+01 1.108212e+03 9.005655e+03
1.487000e+01 1.122721e+03 9.021238e+03
1.488000e+01 1.138540e+03 9.035777e+03
1.489000e+01 1.154359e+03 9.050316e+03
1.490000e+01 1.170178e+03 9.064855e+03
1.491000e+01 1.185997e+03 9.079394e+03
1.492000e+01 1.201816e+03 9.093933e+03
1.493000e+01 1.217635e+03 9.108472e+03
1.494000e+01 1.233454e+03 9.123011e+03
1.495000e+01 1.249273e+03 9.137550e+03
1.496000e+01 1.265092e+03 9.152089e+03
1.497000e+01 1.280912e+03 9.166628e+03
1.498000e+01 1.296731e+03 9.181167e+03
1.499000e+01 1.312550e+03 9.195706e+03
1.500000e+01 1.328369e+03 9.210244e+03
1.501000e+01 1.344188e+03 9.224783e+03
1.502000e+01 1.360007e+03 9.239322e+03
1.503000e+01 1.375826e+03 9.253861e+03
1.504000e+01 1.391645e+03 9.268400e+03
1.505000e+01 1.407464e+03 9.282939e+03
1.506000e+01 1.423283e+03 9.297478e+03
1.507000e+01 1.439102e+03 9.312017e+03
1.508000e+01 1.454921e+03 9.326556e+03
1.509000e+01 1.470740e+03 9.341095e+03
1.510000e+01 1.486559e+03 9.355634e+03
1.511000e+01 1.502378e+03 9.370173e+03
1.512000e+01 1.518563e+03 9.382472e+03
1.513000e+01 1.536058e+03 9.386737e+03
1.514000e+01 1.553554e+03 9.391002e+03
1.515000e+01 1.571049e+03 9.395267e+03
1.516000e+01 1.588544e+03 9.399531e+03
1.517000e+01 1.606040e+03 9.403796e+03
1.518000e+01 1.623535e+03 9.408061e+03
1.519000e+01 1.641030e+03 9.412326e+03
1.520000e+01 1.658526e+03 9.416591e+03
1.521000e+01 1.676021e+03 9.420855e+03
1.522000e+01 1.693516e+03 9.425120e+03
1.523000e+01 1.711012e+03 9.429385e+03
1.524000e+01 1.728507e+03 9.433650e+03
1.525000e+01 1.746002e+03 9.437915e+03
1.526000e+01 1.763498e+03 9.442179e+03
1.527000e+01 1.780993e+03 9.446444e+03
1.528000e+01 1.798488e+03 9.450709e+03
1.529000e+01 1.815983e+03 9.454974e+03
1.530000e+01 1.833479e+03 9.459239e+03
1.531000e+01 1.850974e+03 9.463503e+03
1.532000e+01 1.868469e+03 9.467768e+03
1.533000e+01 1.885965e+03 9.472033e+03
1.534000e+01 1.903460e+03 9.476298e+03
1.535000e+01 1.920955e+03 9.480563e+03
1.536000e+01 1.938451e+03 9.484827e+03
1.537000e+01 1.955946e+03 9.489092e+03
1.538000e+01 1.970184e+03 9.488424e+03
1.539000e+01 1.982200e+03 9.484393e+03
1.540000e+01 1.994216e+03 9.480361e+03
1.541000e+01 2.006233e+03 9.476330e+03
1.542000e+01 2.018249e+03 9.472298e+03
1.543000e+01 2.030266e+03 9.468267e+03
1.544000e+01 2.042282e+03 9.464235e+03
1.545000e+01 2.054299e+03 9.460204e+03
1.546000e+01 2.066315e+03 9.456172e+03
1.547000e+01 2.078331e+03 9.452141e+03
1.548000e+01 2.090348e+03 9.448110e+03
1.549000e+01 2.102364e+03 9.444078e+03
1.550000e+01 2.114381e+03 9.440047e+03
1.551000e+01 2.126397e+03 9.436015e+03
1.552000e+01 2.138413e+03 9.431984e+03
1.553000e+01 2.150430e+03 9.427952e+03
1.554000e+01 2.162446e+03 9.423921e+03
1.555000e+01 2.174463e+03 9.419889e+03
1.556000e+01 2.186479e+03 9.415858e+03
1.557000e+01 2.198496e+03 9.411826e+03
1.558000e+01 2.210512e+03 9.407795e+03
1.559000e+01 2.222528e+03 9.403763e+03
1.560000e+01 2.234545e+03 9.399732e+03
1.561000e+01 2.246561e+03 9.395700e+03
1.562000e+01 2.258578e+03 9.391669e+03
1.563000e+01 2.270594e+03 9.387638e+03
1.564000e+01 2.273892e+03 9.381602e+03
1.565000e+01 2.276931e+03 9.375507e+03
1.566000e+01 2.279970e+03 9.369412e+03
1.567000e+01 2.283009e+03 9.363317e+03
1.568000e+01 2.286048e+03 9.357222e+03
1.569000e+01 2.289087e+03 9.351128e+03
1.570000e+01 2.292126e+03 9.345033e+03
1.571000e+01 2.295165e+03 9.338938e+03
1.572000e+01 2.298204e+03 9.332843e+03
1.573000e+01 2.301244e+03 9.326748e+03
1.574000e+01 2.304283e+03 9.320653e+03
1.575000e+01 2.307322e+03 9.314558e+03
1.576000e+01 2.310361e+03 9.308463e+03
1.577000e+01 2.313400e+03 9.302368e+03
1.578000e+01 2.316439e+03 9.296273e+03
1.579000e+01 2.319478e+03 9.290178e+03
1.580000e+01 2.322517e+03 9.284084e+03
1.581000e+01 2.325556e+03 9.277989e+03
1.582000e+01 2.328595e+03 9.271894e+03
1.583000e+01 2.331634e+03 9.265799e+03
1.584000e+01 2.334673e+03 9.259704e+03
1.585000e+01 2.337712e+03 9.253609e+03
1.586000e+01 2.340751e+03 9.247514e+03
1.587000e+01 2.343791e+03 9.241419e+03
1.588000e+01 2.346830e+03 9.235324e+03
1.589000e+01 2.347430e+03 9.230759e+03
1.590000e+01 2.343456e+03 9.229062e+03
1.591000e+01 2.339482e+03 9.227365e+03
1.592000e+01 2.335508e+03 9.225668e+03
1.593000e+01 2.331534e+03 9.223971e+03
1.594000e+01 2.327560e+03 9.222274e+03
1.595000e+01 2.323586e+03 9.220578e+03
1.596000e+01 2.319612e+03 9.218881e+03
1.597000e+01 2.315638e+03 9.217184e+03
1.598000e+01 2.311664e+03 9.215487e+03
1.599000e+01 2.307690e+03 9.213790e+03
1.600000e+01 2.303715e+03 9.212093e+03
1.601000e+01 2.299741e+03 9.210396e+03
1.602000e+01 2.295767e+03 9.208699e+03
1.603000e+01 2.291793e+03 9.207003e+03
1.604000e+01 2.287819e+03 9.205306e+03
1.605000e+01 2.283845e+03 9.203609e+03
1.606000e+01 2.279871e+03 9.201912e+03
1.607000e+01 2.275897e+03 9.200215e+03
1.608000e+01 2.271923e+03 9.198518e+03
1.609000e+01 2.267949e+03 9.196821e+03
1.610000e+01 2.263975e+03 9.195125e+03
1.611000e+01 2.260001e+03 9.193428e+03
1.612000e+01 2.256027e+03 9.191731e+03
1.613000e+01 2.252053e+03 9.190034e+03
1.614000e+01 2.248079e+03 9.188337e+03
1.615000e+01 2.243144e+03 9.191782e+03
1.616000e+01 2.237843e+03 9.197185e+03
1.617000e+01 2.232542e+03 9.202587e+03
1.618000e+01 2.227242e+03 9.207990e+03
1.619000e+01 2.221941e+03 9.213392e+03
1.620000e+01 2.216640e+03 9.218794e+03
1.621000e+01 2.211339e+03 9.224197e+03
1.622000e+01 2.206039e+03 9.229599e+03
1.623000e+01 2.200738e+03 9.235002e+03
1.624000e+01 2.195437e+03 9.240404e+03
1.625000e+01 2.190136e+03 9.245806e+03
1.626000e+01 2.184836e+03 9.251209e+03
1.627000e+01 2.179535e+03 9.256611e+03
1.628000e+01 2.174234e+03 9.262013e+03
1.629000e+01 2.168933e+03 9.267416e+03
1.630000e+01 2.163633e+03 9.272818e+03
1.631000e+01 2.158332e+03 9.278221e+03
1.632000e+01 2.153031e+03 9.283623e+03
1.633000e+01 2.147730e+03 9.289025e+03
1.634000e+01 2.142430e+03 9.294428e+03
1.635000e+01 2.137129e+03 9.299830e+03
1.636000e+01 2.131828e+03 9.305233e+03
1.637000e+01 2.126527e+03 9.310635e+03
1.638000e+01 2.121227e+03 9.316037e+03
1.639000e+01 2.115926e+03 9.321440e+03
1.640000e+01 2.111030e+03 9.327316e+03
1.641000e+01 2.109742e+03 9.337418e+03
1.642000e+01 2.108454e+03 9.347521e+03
1.643000e+01 2.107166e+03 9.357623e+03
1.644000e+01 2.105878e+03 9.367725e+03
1.645000e+01 2.104590e+03 9.377827e+03
1.646000e+01 2.103302e+03 9.387929e+03
1.647000e+01 2.102014e+03 9.398031e+03
1.648000e+01 2.100726e+03 9.408133e+03
1.649000e+01 2.099438e+03 9.418235e+03
1.650000e+01 2.098151e+03 9.428337e+03
1.651000e+01 2.096863e+03 9.438439e+03
1.652000e+01 2.095575e+03 9.448541e+03
1.653000e+01 2.094287e+03 9.458643e+03
1.654000e+01 2.092999e+03 9.468745e+03
1.655000e+01 2.091711e+03 9.478847e+03
1.656000e+01 2.090423e+03 9.488949e+03
1.657000e+01 2.089135e+03 9.499052e+03
1.658000e+01 2.087847e+03 9.509154e+03
1.659000e+01 2.086559e+03 9.519256e+03
1.660000e+01 2.085271e+03 9.529358e+03
1.661000e+01 2.083983e+03 9.539460e+03
1.662000e+01 2.082695e+03 9.549562e+03
1.663000e+01 2.081407e+03 9.559664e+03
1.664000e+01 2.080119e+03 9.569766e+03
1.665000e+01 2.078832e+03 9.579868e+03
1.666000e+01 2.080105e+03 9.589654e+03
1.667000e+01 2.084182e+03 9.599094e+03
1.668000e+01 2.088259e+03 9.608535e+03
1.669000e+01 2.092336e+03 9.617975e+03
1.670000e+01 2.096413e+03 9.627415e+03
1.671000e+01 2.100490e+03 9.636856e+03
1.672000e+01 2.104567e+03 9.646296e+03
1.673000e+01 2.108644e+03 9.655736e+03
1.674000e+01 2.112721e+03 9.665177e+03
1.675000e+01 2.116799e+03 9.674617e+03
1.676000e+01 2.120876e+03 9.684057e+03
1.677000e+01 2.124953e+03 9.693497e+03
1.678000e+01 2.129030e+03 9.702938e+03
1.679000e+01 2.133107e+03 9.712378e+03
1.680000e+01 2.137184e+03 9.721818e+03
1.681000e+01 2.141261e+03 9.731259e+03
1.682000e+01 2.145338e+03 9.740699e+03
1.683000e+01 2.149415e+03 9.750139e+03
1.684000e+01 2.153492e+03 9.759580e+03
1.685000e+01 2.157569e+03 9.769020e+03
1.686000e+01 2.161646e+03 9.778460e+03
1.687000e+01 2.165723e+03 9.787900e+03
1.688000e+01 2.169800e+03 9.797341e+03
1.689000e+01 2.173877e+03 9.806781e+03
1.690000e+01 2.177954e+03 9.816221e+03
1.691000e+01 2.182031e+03 9.825662e+03
1.692000e+01 2.187790e+03 9.830937e+03
1.693000e+01 2.193837e+03 9.835501e+03
1.694000e+01 2.199884e+03 9.840065e+03
1.695000e+01 2.205931e+03 9.844628e+03
1.696000e+01 2.211978e+03 9.849192e+03
1.697000e+01 2.218025e+03 9.853756e+03
1.698000e+01 2.224072e+03 9.858319e+03
1.699000e+01 2.230119e+03 9.862883e+03
1.700000e+01 2.236166e+03 9.867447e+03
1.701000e+01 2.242213e+03 9.872011e+03
1.702000e+01 2.248260e+03 9.876574e+03
1.703000e+01 2.254307e+03 9.881138e+03
1.704000e+01 2.260354e+03 9.885702e+03
1.705000e+01 2.266401e+03 9.890266e+03
1.706000e+01 2.272448e+03 9.894829e+03
1.707000e+01 2.278495e+03 9.899393e+03
1.708000e+01 2.284542e+03 9.903957e+03
1.709000e+01 2.290589e+03 9.908520e+03
1.710000e+01 2.296636e+03 9.913084e+03
1.711000e+01 2.302683e+03 9.917648e+03
1.712000e+01 2.308730e+03 9.922212e+03
1.713000e+01 2.314777e+03 9.926775e+03
1.714000e+01 2.320824e+03 9.931339e+03
1.715000e+01 2.326871e+03 9.935903e+03
1.716000e+01 2.332918e+03 9.940467e+03
1.717000e+01 2.338143e+03 9.943944e+03
1.718000e+01 2.340628e+03 9.943800e+03
1.719000e+01 2.343114e+03 9.943656e+03
1.720000e+01 2.345599e+03 9.943512e+03
1.721000e+01 2.348084e+03 9.943367e+03
1.722000e+01 2.350569e+03 9.943223e+03
1.723000e+01 2.353054e+03 9.943079e+03
1.724000e+01 2.355540e+03 9.942934e+03
1.725000e+01 2.358025e+03 9.942790e+03
1.726000e+01 2.360510e+03 9.942646e+03
1.727000e+01 2.362995e+03 9.942501e+03
1.728000e+01 2.365480e+03 9.942357e+03
1.729000e+01 2.367965e+03 9.942213e+03
1.730000e+01 2.370451e+03 9.942068e+03
1.731000e+01 2.372936e+03 9.941924e+03
1.732000e+01 2.375421e+03 9.941780e+03
1.733000e+01 2.377906e+03 9.941635e+03
1.734000e+01 2.380391e+03 9.941491e+03
1.735000e+01 2.382877e+03 9.941347e+03
1.736000e+01 2.385362e+03 9.941203e+03
1.737000e+01 2.387847e+03 9.941058e+03
1.738000e+01 2.390332e+03 9.940914e+03
1.739000e+01 2.392817e+03 9.940770e+03
1.740000e+01 2.395303e+03 9.940625e+03
1.741000e+01 2.397788e+03 9.940481e+03
1.742000e+01 2.400273e+03 9.940337e+03
1.743000e+01 2.398465e+03 9.940170e+03
1.744000e+01 2.393881e+03 9.939989e+03
1.745000e+01 2.389296e+03 9.939808e+03
1.746000e+01 2.384712e+03 9.939627e+03
1.747000e+01 2.380127e+03 9.939445e+03
1.748000e+01 2.375543e+03 9.939264e+03
1.749000e+01 2.370958e+03 9.939083e+03
1.750000e+01 2.366374e+03 9.938902e+03
1.751000e+01 2.361789e+03 9.938721e+03
1.752000e+01 2.357204e+03 9.938540e+03
1.753000e+01 2.352620e+03 9.938359e+03
1.754000e+01 2.348035e+03 9.938178e+03
1.755000e+01 2.343451e+03 9.937996e+03
1.756000e+01 2.338866e+03 9.937815e+03
1.757000e+01 2.334282e+03 9.937634e+03
1.758000e+01 2.329697e+03 9.937453e+03
1.759000e+01 2.325113e+03 9.937272e+03
1.760000e+01 2.320528e+03 9.937091e+03
1.761000e+01 2.315943e+03 9.936910e+03
1.762000e+01 2.311359e+03 9.936728e+03
1.763000e+01 2.306774e+03 9.936547e+03
1.764000e+01 2.302190e+03 9.936366e+03
1.765000e+01 2.297605e+03 9.936185e+03
1.766000e+01 2.293021e+03 9.936004e+03
1.767000e+01 2.288436e+03 9.935823e+03
1.768000e+01 2.283852e+03 9.935642e+03
1.769000e+01 2.273617e+03 9.941403e+03
1.770000e+01 2.263289e+03 9.947263e+03
1.771000e+01 2.252961e+03 9.953123e+03
1.772000e+01 2.242633e+03 9.958982e+03
1.773000e+01 2.232305e+03 9.964842e+03
