#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Beta-weighted transverse dipolar bunch wake, y-plane
# beta_factor is dimensionless: sum(beta_i/<beta>)
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp_beta [V/pC/m]"
#------------------------
32.257668480800	-3.1558348563098e+02
32.287647726600	-3.1217767094586e+02
32.317626972400	-3.0875790641428e+02
32.347606218200	-3.0532699593754e+02
32.377585464000	-3.0188765728190e+02
32.407564709800	-2.9844251953056e+02
32.437543955600	-2.9499412066077e+02
32.467523201400	-2.9154490524861e+02
32.497502447200	-2.8809722230316e+02
32.527481693000	-2.8465332323234e+02
32.557460938800	-2.8121535994197e+02
32.587440184600	-2.7778538306985e+02
32.617419430400	-2.7436534035630e+02
32.647398676200	-2.7095707515255e+02
32.677377922000	-2.6756232506816e+02
32.707357167800	-2.6418272075857e+02
32.737336413600	-2.6081978485360e+02
32.767315659400	-2.5747493102778e+02
32.797294905200	-2.5414946321299e+02
32.827274151000	-2.5084457495390e+02
32.857253396800	-2.4756134890656e+02
32.887232642600	-2.4430075648018e+02
32.917211888400	-2.4106365762217e+02
32.947191134200	-2.3785080074623e+02
32.977170380000	-2.3466282280317e+02
33.007149625800	-2.3150024949404e+02
33.037128871600	-2.2836349562487e+02
33.067108117400	-2.2525286560237e+02
33.097087363200	-2.2216855406948e+02
33.127066609000	-2.1911064667993e+02
33.157045854800	-2.1607912101041e+02
33.187025100600	-2.1307384760908e+02
33.217004346400	-2.1009459117896e+02
33.246983592200	-2.0714101189437e+02
33.276962838000	-2.0421266684891e+02
33.306942083800	-2.0130901163280e+02
33.336921329600	-1.9842940203768e+02
33.366900575400	-1.9557309588664e+02
33.396879821200	-1.9273925498716e+02
33.426859067000	-1.8992694720443e+02
33.456838312800	-1.8713514865270e+02
33.486817558600	-1.8436274600162e+02
33.516796804400	-1.8160853889515e+02
33.546776050200	-1.7887124247970e+02
33.576755296000	-1.7614949003886e+02
33.606734541800	-1.7344183573116e+02
33.636713787600	-1.7074675742798e+02
33.666693033400	-1.6806265964790e+02
33.696672279200	-1.6538787658432e+02
33.726651525000	-1.6272067522251e+02
33.756630770800	-1.6005925854273e+02
33.786610016600	-1.5740176880537e+02
33.816589262400	-1.5474629091455e+02
33.846568508200	-1.5209085585608e+02
33.876547754000	-1.4943344420593e+02
33.906526999800	-1.4677198970505e+02
33.936506245600	-1.4410438289647e+02
33.966485491400	-1.4142847482052e+02
33.996464737200	-1.3874208076385e+02
34.026443983000	-1.3604298405795e+02
34.056423228800	-1.3332893992297e+02
34.086402474600	-1.3059767935219e+02
34.116381720400	-1.2784691303294e+02
34.146360966200	-1.2507433529931e+02
34.176340212000	-1.2227762811228e+02
34.206319457800	-1.1945446506269e+02
34.236298703600	-1.1660251539237e+02
34.266277949400	-1.1371944802913e+02
34.296257195200	-1.1080293563070e+02
34.326236441000	-1.0785065863330e+02
34.356215686800	-1.0486030930002e+02
34.386194932600	-1.0182959576459e+02
34.416174178400	-9.8756246065789e+01
34.446153424200	-9.5638012168045e+01
34.476132670000	-9.2472673963533e+01
34.506111915800	-8.9258043251327e+01
34.536091161600	-8.5991967689008e+01
34.566070407400	-8.2672334712272e+01
34.596049653200	-7.9297075418046e+01
34.626028899000	-7.5864168406708e+01
34.656008144800	-7.2371643579024e+01
34.685987390600	-6.8817585883457e+01
34.715966636400	-6.5200139009569e+01
34.745945882200	-6.1517509023296e+01
34.775925128000	-5.7767967939911e+01
34.805904373800	-5.3949857230590e+01
34.835883619600	-5.0061591258519e+01
34.865862865400	-4.6101660640616e+01
34.895842111200	-4.2068635530939e+01
34.925821357000	-3.7961168822013e+01
34.955800602800	-3.3777999260323e+01
34.985779848600	-2.9517954472360e+01
35.015759094400	-2.5179953897669e+01
35.045738340200	-2.0763011625456e+01
35.075717586000	-1.6266239131401e+01
35.105696831800	-1.1688847911442e+01
35.135676077600	-7.0301520093768e+00
35.165655323400	-2.2895704352628e+00
35.195634569200	2.5333705283067e+00
35.225613815000	7.4390351348599e+00
35.255593060800	1.2427676100319e+01
35.285572306600	1.7499432649454e+01
35.315551552400	2.2654328684968e+01
35.345530798200	2.7892271081522e+01
35.375510044000	3.3213048106902e+01
35.405489289800	3.8616327972373e+01
35.435468535600	4.4101657514174e+01
35.465447781400	4.9668461007913e+01
35.495427027200	5.5316039117557e+01
35.525406273000	6.1043567980516e+01
35.555385518800	6.6850098430206e+01
35.585364764600	7.2734555357341e+01
35.615344010400	7.8695737211049e+01
35.645323256200	8.4732315640764e+01
35.675302502000	9.0842835279720e+01
35.705281747800	9.7025713670702e+01
35.735260993600	1.0327924133459e+02
35.765240239400	1.0960158198205e+02
35.795219485200	1.1599077286865e+02
35.825198731000	1.2244472529343e+02
35.855177976800	1.2896122524088e+02
35.885157222600	1.3553793416615e+02
35.915136468400	1.4217238992311e+02
35.945115714200	1.4886200783472e+02
35.975094960000	1.5560408190512e+02
36.005074205800	1.6239578617269e+02
36.035053451600	1.6923417620292e+02
36.065032697400	1.7611619072036e+02
36.095011943200	1.8303865337806e+02
36.124991189000	1.8999827466343e+02
36.154970434800	1.9699165393881e+02
36.184949680600	2.0401528161523e+02
36.214928926400	2.1106554145747e+02
36.244908172200	2.1813871301871e+02
36.274887418000	2.2523097420234e+02
36.304866663800	2.3233840394924e+02
36.334845909600	2.3945698504775e+02
36.364825155400	2.4658260706422e+02
36.394804401200	2.5371106939140e+02
36.424783647000	2.6083808441206e+02
36.454762892800	2.6795928077501e+02
36.484742138600	2.7507020678060e+02
36.514721384400	2.8216633387260e+02
36.544700630200	2.8924306023348e+02
36.574679876000	2.9629571447962e+02
36.604659121800	3.0331955945321e+02
36.634638367600	3.1030979610738e+02
36.664617613400	3.1726156748095e+02
36.694596859200	3.2416996275913e+02
36.724576105000	3.3103002141647e+02
36.754555350800	3.3783673743820e+02
36.784534596600	3.4458506361601e+02
36.814513842400	3.5126991591432e+02
36.844493088200	3.5788617790288e+02
36.874472334000	3.6442870525161e+02
36.904451579800	3.7089233028350e+02
36.934430825600	3.7727186658113e+02
36.964410071400	3.8356211364259e+02
36.994389317200	3.8975786158242e+02
37.024368563000	3.9585389587298e+02
37.054347808800	4.0184500212184e+02
37.084327054600	4.0772597088066e+02
37.114306300400	4.1349160248094e+02
37.144285546200	4.1913671189197e+02
37.174264792000	4.2465613359643e+02
37.204244037800	4.3004472647889e+02
37.234223283600	4.3529737872258e+02
37.264202529400	4.4040901270962e+02
37.294181775200	4.4537458992004e+02
37.324161021000	4.5018911582495e+02
37.354140266800	4.5484764476889e+02
37.384119512600	4.5934528483690e+02
37.414098758400	4.6367720270135e+02
37.444078004200	4.6783862844398e+02
37.474057250000	4.7182486034835e+02
37.504036495800	4.7563126965808e+02
37.534015741600	4.7925330529613e+02
37.563994987400	4.8268649854067e+02
37.593974233200	4.8592646765274e+02
37.623953479000	4.8896892245126e+02
37.653932724800	4.9180966883087e+02
37.683911970600	4.9444461321813e+02
37.713891216400	4.9686976696160e+02
37.743870462200	4.9908125065157e+02
37.773849708000	5.0107529836498e+02
37.803828953800	5.0284826183141e+02
37.833808199600	5.0439661451595e+02
37.863787445400	5.0571695561481e+02
37.893766691200	5.0680601395964e+02
37.923745937000	5.0766065182676e+02
37.953725182800	5.0827786864719e+02
37.983704428600	5.0865480461393e+02
38.013683674400	5.0878874418276e+02
38.043662920200	5.0867711946281e+02
38.073642166000	5.0831751349372e+02
38.103621411800	5.0770766340562e+02
38.133600657600	5.0684546345905e+02
38.163579903400	5.0572896796130e+02
38.193559149200	5.0435639405629e+02
38.223538395000	5.0272612438504e+02
38.253517640800	5.0083670961379e+02
38.283496886600	4.9868687082717e+02
38.313476132400	4.9627550178370e+02
38.343455378200	4.9360167103135e+02
38.373434624000	4.9066462388053e+02
38.403413869800	4.8746378423263e+02
38.433393115600	4.8399875626169e+02
38.463372361400	4.8026932594759e+02
38.493351607200	4.7627546245861e+02
38.523330853000	4.7201731938199e+02
38.553310098800	4.6749523580075e+02
38.583289344600	4.6270973721540e+02
38.613268590400	4.5766153630941e+02
38.643247836200	4.5235153355718e+02
38.673227082000	4.4678081767361e+02
38.703206327800	4.4095066590444e+02
38.733185573600	4.3486254415668e+02
38.763164819400	4.2851810696861e+02
38.793144065200	4.2191919731890e+02
38.823123311000	4.1506784627476e+02
38.853102556800	4.0796627247882e+02
38.883081802600	4.0061688147504e+02
38.913061048400	3.9302226487362e+02
38.943040294200	3.8518519935543e+02
38.973019540000	3.7710864551644e+02
39.002998785800	3.6879574655267e+02
39.032978031600	3.6024982678668e+02
39.062957277400	3.5147439003627e+02
39.092936523200	3.4247311782675e+02
39.122915769000	3.3324986744782e+02
39.152895014800	3.2380866985646e+02
39.182874260600	3.1415372742746e+02
39.212853506400	3.0428941155309e+02
39.242832752200	2.9422026009382e+02
39.272811998000	2.8395097468197e+02
39.302791243800	2.7348641788036e+02
39.332770489600	2.6283161019817e+02
39.362749735400	2.5199172696633e+02
39.392728981200	2.4097209507494e+02
39.422708227000	2.2977818957524e+02
39.452687472800	2.1841563014892e+02
39.482666718600	2.0689017744753e+02
39.512645964400	1.9520772930503e+02
39.542625210200	1.8337431682645e+02
39.572604456000	1.7139610035598e+02
39.602583701800	1.5927936532764e+02
39.632562947600	1.4703051800206e+02
39.662542193400	1.3465608109278e+02
39.692521439200	1.2216268928584e+02
39.722500685000	1.0955708465612e+02
39.752479930800	9.6846111984496e+01
39.782459176600	8.4036713979580e+01
39.812438422400	7.1135926408023e+01
39.842417668200	5.8150873137506e+01
39.872396914000	4.5088761096543e+01
39.902376159800	3.1956875155332e+01
39.932355405600	1.8762572931953e+01
39.962334651400	5.5132795282920e+00
39.992313897200	-7.7835177998798e+00
40.022293143000	-2.1120275034169e+01
40.052272388800	-3.4489396841613e+01
40.082251634600	-4.7883242074911e+01
40.112230880400	-6.1294129320184e+01
40.142210126200	-7.4714342487555e+01
40.172189372000	-8.8136136439819e+01
40.202168617800	-1.0155174265442e+02
40.232147863600	-1.1495337491393e+02
40.262127109400	-1.2833323502018e+02
40.292106355200	-1.4168351852725e+02
40.322085601000	-1.5499642048833e+02
40.352064846800	-1.6826414121168e+02
40.382044092600	-1.8147889202074e+02
40.412023338400	-1.9463290101345e+02
40.442002584200	-2.0771841881599e+02
40.471981830000	-2.2072772432590e+02
40.501961075800	-2.3365313043978e+02
40.531940321600	-2.4648698976078e+02
40.561919567400	-2.5922170028073e+02
40.591898813200	-2.7184971103246e+02
40.621878059000	-2.8436352770717e+02
40.651857304800	-2.9675571823231e+02
40.681836550600	-3.0901891830502e+02
40.711815796400	-3.2114583687666e+02
40.741795042200	-3.3312926158352e+02
40.771774288000	-3.4496206411932e+02
40.801753533800	-3.5663720554477e+02
40.831732779600	-3.6814774152980e+02
40.861712025400	-3.7948682752400e+02
40.891691271200	-3.9064772385076e+02
40.921670517000	-4.0162380072106e+02
40.951649762800	-4.1240854316236e+02
40.981629008600	-4.2299555585873e+02
41.011608254400	-4.3337856789787e+02
41.041587500200	-4.4355143742122e+02
41.071566746000	-4.5350815617312e+02
41.101545991800	-4.6324285394530e+02
41.131525237600	-4.7274980291283e+02
41.161504483400	-4.8202342185809e+02
41.191483729200	-4.9105828027903e+02
41.221462975000	-4.9984910237843e+02
41.251442220800	-5.0839077093079e+02
41.281421466600	-5.1667833102361e+02
41.311400712400	-5.2470699367002e+02
41.341379958200	-5.3247213928972e+02
41.371359204000	-5.3996932105539e+02
41.401338449800	-5.4719426810178e+02
41.431317695600	-5.5414288859499e+02
41.461296941400	-5.6081127265916e+02
41.491276187200	-5.6719569515857e+02
41.521255433000	-5.7329261833252e+02
41.551234678800	-5.7909869428120e+02
41.581213924600	-5.8461076730033e+02
41.611193170400	-5.8982587606286e+02
41.641172416200	-5.9474125564594e+02
41.671151662000	-5.9935433940167e+02
41.701130907800	-6.0366276067006e+02
41.731110153600	-6.0766435433302e+02
41.761089399400	-6.1135715820818e+02
41.791068645200	-6.1473941428152e+02
41.821047891000	-6.1780956977789e+02
41.851027136800	-6.2056627806881e+02
41.881006382600	-6.2300839941684e+02
41.910985628400	-6.2513500155610e+02
41.940964874200	-6.2694536010871e+02
41.970944120000	-6.2843895883690e+02
42.000923365800	-6.2961548973084e+02
42.030902611600	-6.3047485293229e+02
42.060881857400	-6.3101715649433e+02
42.090861103200	-6.3124271597766e+02
42.120840349000	-6.3115205388392e+02
42.150819594800	-6.3074589892683e+02
42.180798840600	-6.3002518514190e+02
42.210778086400	-6.2899105083586e+02
42.240757332200	-6.2764483737661e+02
42.270736578000	-6.2598808782537e+02
42.300715823800	-6.2402254541206e+02
42.330695069600	-6.2175015185565e+02
42.360674315400	-6.1917304553107e+02
42.390653561200	-6.1629355948445e+02
42.420632807000	-6.1311421929872e+02
42.450612052800	-6.0963774081149e+02
42.480591298600	-6.0586702768749e+02
42.510570544400	-6.0180516884780e+02
42.540549790200	-5.9745543575837e+02
42.570529036000	-5.9282127958028e+02
42.600508281800	-5.8790632818454e+02
42.630487527600	-5.8271438303397e+02
42.660466773400	-5.7724941593535e+02
42.690446019200	-5.7151556566456e+02
42.720425265000	-5.6551713446795e+02
42.750404510800	-5.5925858444315e+02
42.780383756600	-5.5274453380255e+02
42.810363002400	-5.4597975302288e+02
42.840342248200	-5.3896916088443e+02
42.870321494000	-5.3171782040334e+02
42.900300739800	-5.2423093466089e+02
42.930279985600	-5.1651384253325e+02
42.960259231400	-5.0857201432568e+02
42.990238477200	-5.0041104731515e+02
43.020217723000	-4.9203666120513e+02
43.050196968800	-4.8345469349683e+02
43.080176214600	-4.7467109478089e+02
43.110155460400	-4.6569192395368e+02
43.140134706200	-4.5652334336248e+02
43.170113952000	-4.4717161388384e+02
43.200093197800	-4.3764308993934e+02
43.230072443600	-4.2794421445336e+02
43.260051689400	-4.1808151375690e+02
43.290030935200	-4.0806159244238e+02
43.320010181000	-3.9789112817346e+02
43.349989426800	-3.8757686645468e+02
43.379968672600	-3.7712561536538e+02
43.409947918400	-3.6654424026243e+02
43.439927164200	-3.5583965845636e+02
43.469906410000	-3.4501883386552e+02
43.499885655800	-3.3408877165283e+02
43.529864901600	-3.2305651284970e+02
43.559844147400	-3.1192912897182e+02
43.589823393200	-3.0071371663121e+02
43.619802639000	-2.8941739214944e+02
43.649781884800	-2.7804728617620e+02
43.679761130600	-2.6661053831814e+02
43.709740376400	-2.5511429178228e+02
43.739719622200	-2.4356568803855e+02
43.769698868000	-2.3197186150609e+02
43.799678113800	-2.2033993426744e+02
43.829657359600	-2.0867701081542e+02
43.859636605400	-1.9699017283675e+02
43.889615851200	-1.8528647403688e+02
43.919595097000	-1.7357293501028e+02
43.949574342800	-1.6185653816046e+02
43.979553588600	-1.5014422267378e+02
44.009532834400	-1.3844287955122e+02
44.039512080200	-1.2675934670220e+02
44.069491326000	-1.1510040410426e+02
44.099470571800	-1.0347276903279e+02
44.129449817600	-9.1883091364263e+01
44.159429063400	-8.0337948957081e+01
44.189408309200	-6.8843843113481e+01
44.219387555000	-5.7407194126176e+01
44.249366800800	-4.6034336913215e+01
44.279346046600	-3.4731516744476e+01
44.309325292400	-2.3504885063115e+01
44.339304538200	-1.2360495405188e+01
44.369283784000	-1.3042994205760e+00
44.399263029800	9.6578570017584e+00
44.429242275600	2.0520237501270e+01
44.459221521400	3.1277218903260e+01
44.489200767200	4.1923294763530e+01
44.519180013000	5.2453078797662e+01
44.549159258800	6.2861308192446e+01
44.579138504600	7.3142846797062e+01
44.609117750400	8.3292688191789e+01
44.639096996200	9.3305958632078e+01
44.669076242000	1.0317791986598e+02
44.699055487800	1.1290397182305e+02
44.729034733600	1.2247965517289e+02
44.759013979400	1.3190065375177e+02
44.788993225200	1.4116279685572e+02
44.818972471000	1.5026206139874e+02
44.848951716800	1.5919457393481e+02
44.878930962600	1.6795661254262e+02
44.908910208400	1.7654460857191e+02
44.938889454200	1.8495514825065e+02
44.968868700000	1.9318497415213e+02
44.998847945800	2.0123098652153e+02
45.028827191600	2.0909024446130e+02
45.058806437400	2.1675996697509e+02
45.088785683200	2.2423753386990e+02
45.118764929000	2.3152048651640e+02
45.148744174800	2.3860652846746e+02
45.178723420600	2.4549352593491e+02
45.208702666400	2.5217950812499e+02
45.238681912200	2.5866266743271e+02
45.268661158000	2.6494135949579e+02
45.298640403800	2.7101410310874e+02
45.328619649600	2.7687957999794e+02
45.358598895400	2.8253663445854e+02
45.388578141200	2.8798427285430e+02
45.418557387000	2.9322166298142e+02
45.448536632800	2.9824813329776e+02
45.478515878600	3.0306317201867e+02
45.508495124400	3.0766642608108e+02
45.538474370200	3.1205769997744e+02
45.568453616000	3.1623695446111e+02
45.598432861800	3.2020430512530e+02
45.628412107600	3.2396002085724e+02
45.658391353400	3.2750452216986e+02
45.688370599200	3.3083837941295e+02
45.718349845000	3.3396231086629e+02
45.748329090800	3.3687718071688e+02
45.778308336600	3.3958399692294e+02
45.808287582400	3.4208390896709e+02
45.838266828200	3.4437820550146e+02
45.868246074000	3.4646831188738e+02
45.898225319800	3.4835578763262e+02
45.928204565600	3.5004232372887e+02
45.958183811400	3.5152973989270e+02
45.988163057200	3.5281998171287e+02
46.018142303000	3.5391511770723e+02
46.048121548800	3.5481733629244e+02
46.078100794600	3.5552894266967e+02
46.108080040400	3.5605235562976e+02
46.138059286200	3.5639010428124e+02
46.168038532000	3.5654482470452e+02
46.198017777800	3.5651925653593e+02
46.227997023600	3.5631623948519e+02
46.257976269400	3.5593870978971e+02
46.287955515200	3.5538969660967e+02
46.317934761000	3.5467231836737e+02
46.347914006800	3.5378977903466e+02
46.377893252600	3.5274536437223e+02
46.407872498400	3.5154243812449e+02
46.437851744200	3.5018443817400e+02
46.467830990000	3.4867487265911e+02
46.497810235800	3.4701731605882e+02
46.527789481600	3.4521540524866e+02
46.557768727400	3.4327283553150e+02
46.587747973200	3.4119335664720e+02
46.617727219000	3.3898076876494e+02
46.647706464800	3.3663891846215e+02
46.677685710600	3.3417169469402e+02
46.707664956400	3.3158302475727e+02
46.737644202200	3.2887687025225e+02
46.767623448000	3.2605722304713e+02
46.797602693800	3.2312810124801e+02
46.827581939600	3.2009354517874e+02
46.857561185400	3.1695761337441e+02
46.887540431200	3.1372437859192e+02
46.917519677000	3.1039792384176e+02
46.947498922800	3.0698233844435e+02
46.977478168600	3.0348171411480e+02
47.007457414400	2.9990014107954e+02
47.037436660200	2.9624170422848e+02
47.067415906000	2.9251047930619e+02
47.097395151800	2.8871052914548e+02
47.127374397600	2.8484589994684e+02
47.157353643400	2.8092061760703e+02
47.187332889200	2.7693868410017e+02
47.217312135000	2.7290407391442e+02
47.247291380800	2.6882073054746e+02
47.277270626600	2.6469256306384e+02
47.307249872400	2.6052344271713e+02
47.337229118200	2.5631719963990e+02
47.367208364000	2.5207761960422e+02
47.397187609800	2.4780844085551e+02
47.427166855600	2.4351335102246e+02
47.457146101400	2.3919598410550e+02
47.487125347200	2.3485991754638e+02
47.517104593000	2.3050866938123e+02
47.547083838800	2.2614569547946e+02
47.577063084600	2.2177438687068e+02
47.607042330400	2.1739806716170e+02
47.637021576200	2.1301999004581e+02
47.667000822000	2.0864333690602e+02
47.696980067800	2.0427121451437e+02
47.726959313600	1.9990665282866e+02
47.756938559400	1.9555260288863e+02
47.786917805200	1.9121193481274e+02
47.816897051000	1.8688743589718e+02
47.846876296800	1.8258180881827e+02
47.876855542600	1.7829766993957e+02
47.906834788400	1.7403754772459e+02
47.936814034200	1.6980388125627e+02
47.966793280000	1.6559901886397e+02
47.996772525800	1.6142521685869e+02
48.026751771600	1.5728463837723e+02
48.056731017400	1.5317935233582e+02
48.086710263200	1.4911133249358e+02
48.116689509000	1.4508245662603e+02
48.146668754800	1.4109450580912e+02
48.176648000600	1.3714916381350e+02
48.206627246400	1.3324801660923e+02
48.236606492200	1.2939255198077e+02
48.266585738000	1.2558415925186e+02
48.296564983800	1.2182412912007e+02
48.326544229600	1.1811365360046e+02
48.356523475400	1.1445382607782e+02
48.386502721200	1.1084564146673e+02
48.416481967000	1.0728999647880e+02
48.446461212800	1.0378768999593e+02
48.476440458600	1.0033942354888e+02
48.506419704400	9.6945801899828e+01
48.536398950200	9.3607333727832e+01
48.566378196000	9.0324432415803e+01
48.596357441800	8.7097416937673e+01
48.626336687600	8.3926512844187e+01
48.656315933400	8.0811853345774e+01
48.686295179200	7.7753480490779e+01
48.716274425000	7.4751346437305e+01
48.746253670800	7.1805314816779e+01
48.776232916600	6.8915162187312e+01
48.806212162400	6.6080579574807e+01
48.836191408200	6.3301174099704e+01
48.866170654000	6.0576470687162e+01
48.896149899800	5.7905913858416e+01
48.926129145600	5.5288869600955e+01
48.956108391400	5.2724627315108e+01
48.986087637200	5.0212401834549e+01
49.016066883000	4.7751335518176e+01
49.046046128800	4.5340500410732e+01
49.076025374600	4.2978900469512e+01
49.106004620400	4.0665473854403e+01
49.135983866200	3.8399095278480e+01
49.165963112000	3.6178578416308e+01
49.195942357800	3.4002678367072e+01
49.225921603600	3.1870094169578e+01
49.255900849400	2.9779471366169e+01
49.285880095200	2.7729404612525e+01
49.315859341000	2.5718440330290e+01
49.345838586800	2.3745079399448e+01
49.375817832600	2.1807779887317e+01
49.405797078400	1.9904959811031e+01
49.435776324200	1.8034999930326e+01
49.465755570000	1.6196246567448e+01
49.495734815800	1.4387014450985e+01
49.525714061600	1.2605589580381e+01
49.555693307400	1.0850232107932e+01
49.585672553200	9.1191792349975e+00
49.615651799000	7.4106481192058e+00
49.645631044800	5.7228387894059e+00
49.675610290600	4.0539370651235e+00
49.705589536400	2.4021174772918e+00
49.735568782200	7.6554618703415e-01
49.765548028000	-8.5761610071536e-01
49.795527273800	-2.4692112319463e+00
49.825506519600	-4.0710807098384e+00
49.855485765400	-5.6650628157153e+00
49.885465011200	-7.2529897478120e+00
49.915444257000	-8.8366847809593e+00
49.945423502800	-1.0417959450253e+01
49.975402748600	-1.1998610761740e+01
50.005381994400	-1.3580418433125e+01
50.035361240200	-1.5165142167444e+01
50.065340486000	-1.6754518962632e+01
50.095319731800	-1.8350260459829e+01
50.125298977600	-1.9954050333277e+01
50.155278223400	-2.1567541724534e+01
50.185257469200	-2.3192354723744e+01
50.215236715000	-2.4830073900617e+01
50.245215960800	-2.6482245887690e+01
50.275195206600	-2.8150377018435e+01
50.305174452400	-2.9835931022649e+01
50.335153698200	-3.1540326781556e+01
50.365132944000	-3.3264936144932e+01
50.395112189800	-3.5011081812524e+01
50.425091435600	-3.6780035281940e+01
50.455070681400	-3.8573014865140e+01
50.485049927200	-4.0391183775531e+01
50.515029173000	-4.2235648287655e+01
50.545008418800	-4.4107455971308e+01
50.574987664600	-4.6007594001905e+01
50.604966910400	-4.7936987548786e+01
50.634946156200	-4.9896498243067e+01
50.664925402000	-5.1886922726602e+01
50.694904647800	-5.3908991283448e+01
50.724883893600	-5.5963366555236e+01
50.754863139400	-5.8050642341656e+01
50.784842385200	-6.0171342487266e+01
50.814821631000	-6.2325919855669e+01
50.844800876800	-6.4514755392042e+01
50.874780122600	-6.6738157274909e+01
50.904759368400	-6.8996360157933e+01
50.934738614200	-7.1289524502416e+01
50.964717860000	-7.3617736001113e+01
50.994697105800	-7.5981005093834e+01
51.024676351600	-7.8379266575245e+01
51.054655597400	-8.0812379295160e+01
51.084634843200	-8.3280125951525e+01
51.114614089000	-8.5782212976196e+01
51.144593334800	-8.8318270513510e+01
51.174572580600	-9.0887852491558e+01
51.204551826400	-9.3490436785965e+01
51.234531072200	-9.6125425475888e+01
51.264510318000	-9.8792145191840e+01
51.294489563800	-1.0148984755486e+02
51.324468809600	-1.0421770970647e+02
51.354448055400	-1.0697483492865e+02
51.384427301200	-1.0976025335326e+02
51.414406547000	-1.1257292275977e+02
51.444385792800	-1.1541172946065e+02
51.474365038600	-1.1827548927310e+02
51.504344284400	-1.2116294857613e+02
51.534323530200	-1.2407278545181e+02
51.564302776000	-1.2700361090925e+02
51.594282021800	-1.2995397018995e+02
51.624261267600	-1.3292234415312e+02
51.654240513400	-1.3590715073937e+02
51.684219759200	-1.3890674651101e+02
51.714199005000	-1.4191942826741e+02
51.744178250800	-1.4494343473356e+02
51.774157496600	-1.4797694831989e+02
51.804136742400	-1.5101809695148e+02
51.834115988200	-1.5406495596464e+02
51.864095234000	-1.5711555006868e+02
51.894074479800	-1.6016785537089e+02
51.924053725600	-1.6321980146230e+02
51.954032971400	-1.6626927356214e+02
51.984012217200	-1.6931411471852e+02
52.013991463000	-1.7235212806300e+02
52.043970708800	-1.7538107911659e+02
52.073949954600	-1.7839869814466e+02
52.103929200400	-1.8140268255825e+02
52.133908446200	-1.8439069935911e+02
52.163887692000	-1.8736038762593e+02
52.193866937800	-1.9030936103897e+02
52.223846183600	-1.9323521044047e+02
52.253825429400	-1.9613550642797e+02
52.283804675200	-1.9900780197789e+02
52.313783921000	-2.0184963509641e+02
52.343763166800	-2.0465853149493e+02
52.373742412600	-2.0743200728714e+02
52.403721658400	-2.1016757170488e+02
52.433700904200	-2.1286272982984e+02
52.463680150000	-2.1551498533821e+02
52.493659395800	-2.1812184325533e+02
52.523638641600	-2.2068081271734e+02
52.553617887400	-2.2318940973705e+02
52.583597133200	-2.2564515997085e+02
52.613576379000	-2.2804560148390e+02
52.643555624800	-2.3038828751053e+02
52.673534870600	-2.3267078920697e+02
52.703514116400	-2.3489069839350e+02
52.733493362200	-2.3704563028293e+02
52.763472608000	-2.3913322619283e+02
52.793451853800	-2.4115115623820e+02
52.823431099600	-2.4309712200217e+02
52.853410345400	-2.4496885918142e+02
52.883389591200	-2.4676414020395e+02
52.913368837000	-2.4848077681605e+02
52.943348082800	-2.5011662263596e+02
52.973327328600	-2.5166957567136e+02
53.003306574400	-2.5313758079806e+02
53.033285820200	-2.5451863219732e+02
53.063265066000	-2.5581077574900e+02
53.093244311800	-2.5701211137825e+02
53.123223557600	-2.5812079535306e+02
53.153202803400	-2.5913504253023e+02
53.183182049200	-2.6005312854744e+02
53.213161295000	-2.6087339195906e+02
53.243140540800	-2.6159423631331e+02
53.273119786600	-2.6221413216875e+02
53.303099032400	-2.6273161904771e+02
53.333078278200	-2.6314530732469e+02
53.363057524000	-2.6345388004777e+02
53.393036769800	-2.6365609469090e+02
53.423016015600	-2.6375078483523e+02
53.452995261400	-2.6373686177786e+02
53.482974507200	-2.6361331606589e+02
53.512953753000	-2.6337921895451e+02
53.542932998800	-2.6303372378723e+02
53.572912244600	-2.6257606729688e+02
53.602891490400	-2.6200557082603e+02
53.632870736200	-2.6132164146524e+02
53.662849982000	-2.6052377310815e+02
53.692829227800	-2.5961154742206e+02
53.722808473600	-2.5858463473293e+02
53.752787719400	-2.5744279482393e+02
53.782766965200	-2.5618587764640e+02
53.812746211000	-2.5481382394255e+02
53.842725456800	-2.5332666577923e+02
53.872704702600	-2.5172452699183e+02
53.902683948400	-2.5000762353811e+02
53.932663194200	-2.4817626376126e+02
53.962642440000	-2.4623084856187e+02
53.992621685800	-2.4417187147857e+02
54.022600931600	-2.4199991867717e+02
54.052580177400	-2.3971566884809e+02
54.082559423200	-2.3731989301218e+02
54.112538669000	-2.3481345423503e+02
54.142517914800	-2.3219730724986e+02
54.172497160600	-2.2947249798938e+02
54.202476406400	-2.2664016302684e+02
54.232455652200	-2.2370152892695e+02
54.262434898000	-2.2065791150694e+02
54.292414143800	-2.1751071500868e+02
54.322393389600	-2.1426143118236e+02
54.352372635400	-2.1091163828272e+02
54.382351881200	-2.0746299997859e+02
54.412331127000	-2.0391726417692e+02
54.442310372800	-2.0027626176218e+02
54.472289618600	-1.9654190525240e+02
54.502268864400	-1.9271618737315e+02
54.532248110200	-1.8880117955069e+02
54.562227356000	-1.8479903032570e+02
54.592206601800	-1.8071196368929e+02
